rank,uid,username,type,accompany,medal_name,medal_level
1,1298744,めいじゃ_,提督,597,泉塘,31
2,230449265,ECHO-回声-,提督,780,泉塘,30
3,27660357,Izumiの流星Ali,提督,789,泉塘,29
4,39863332,请激推吃块饼干饼,提督,171,泉塘,28
5,30571987,穆宝321321,提督,165,泉塘,27
6,1865633553,俺果冻大亨,舰长,126,泉塘,30
7,1844901,INH桑,舰长,197,泉塘,27
8,9103707,-柒佑KeyU-,舰长,637,泉塘,26
9,85738411,盼土豆逃离的修狗勾,舰长,657,泉塘,26
10,3546643745999458,是小号-,舰长,51,泉塘,26
11,100990414,沐竹-星间泉神教,舰长,789,泉塘,26
12,33504517,虾籽阳春面,舰长,163,泉塘,26
13,4470537,反正什么都没有_语,舰长,689,泉塘,26
14,39276653,sphingo,舰长,533,泉塘,26
15,21930032,Mochizki,舰长,732,泉塘,26
16,569464277,技术力低下并且待机,舰长,447,泉塘,26
17,241407928,葉月-Hatsuki,舰长,481,泉塘,25
18,1590686072,o0O彼岸O0o,舰长,579,泉塘,25
19,34830556,苍蓝の酒豪,舰长,419,泉塘,25
20,26117826,F常胜,舰长,311,泉塘,25
21,32773100,红炽灯,舰长,196,泉塘,25
22,455213092,爱吃芒果的Daydreamer,舰长,331,泉塘,25
23,15571,Einzithy,舰长,352,泉塘,25
24,8432843,大交叉-official,舰长,164,泉塘,25
25,24337861,蓝珍珠奶茶,舰长,388,泉塘,25
26,2042392251,鹭玖鸢_stargaze,舰长,209,泉塘,25
27,32327404,彩虹米饭,舰长,249,泉塘,24
28,1688280199,星间泉channel,舰长,274,泉塘,24
29,9565962,猫娘才不萌呢,舰长,76,泉塘,24
30,85396059,河豚黑听中___,舰长,81,泉塘,24
31,252697075,修罗店主,舰长,129,泉塘,24
32,3546645272725664,尹娜1na,舰长,186,泉塘,24
33,2826543,粽里寻她千百度,舰长,164,泉塘,24
34,38002734,我是个憨憨呢,舰长,179,泉塘,24
35,385860703,五更雪落,舰长,115,泉塘,24
36,224607521,粥店王老板,舰长,129,泉塘,24
37,44097,Lycerisious_夕,舰长,33,泉塘,23
38,13281308,Andersener,舰长,33,泉塘,23
39,22941517,子夜寄君書-,舰长,87,泉塘,23
40,16653188,粉红玻璃心M4,舰长,114,泉塘,23
41,44987344,初见Yui,舰长,87,泉塘,23
42,1762132,奇Kiseki,舰长,53,泉塘,23
43,184498887,笨蛋璃心,舰长,118,泉塘,23
44,284544819,乖一点就奶你,舰长,88,泉塘,23
45,23053482,祖皇临古今,舰长,74,泉塘,23
46,2918786,异世界舅舅舅舅,舰长,35,泉塘,23
47,182322636,紫色的夏,舰长,64,泉塘,23
48,381630126,猫娘萝莉啊啊啊,舰长,66,泉塘,23
49,26106682,自然の人,舰长,78,泉塘,23
50,320165252,白色垂耳樱桃兔,舰长,46,泉塘,23
51,295541604,樱井小汐,舰长,80,泉塘,22
52,395869643,Oooverlord,舰长,88,泉塘,22
53,8167154,炉石酒馆丶米乐,舰长,53,泉塘,22
54,264451105,绘壹心JoyfulHeart,舰长,91,泉塘,22
55,160803875,三箱辣条压压惊,舰长,88,泉塘,22
56,33099248,charl924,舰长,42,泉塘,22
57,1033953289,鸿儒之赋,舰长,39,泉塘,22
58,16120966,洛伊德LloydTT,舰长,50,泉塘,22
59,5859526,来一桶夹芯饼,舰长,33,泉塘,22
60,296695126,Nteの北往南忆,舰长,49,泉塘,22
61,36410543,蜜汁春卷,舰长,55,泉塘,22
62,23740116,东方的西瓜,舰长,52,泉塘,22
63,31459579,MikamiPan,舰长,42,泉塘,22
64,175092153,阿芙卡卡official,舰长,42,泉塘,22
65,2128691654,时光无法逆流,舰长,56,泉塘,22
66,439290500,魔法dt,舰长,13,泉塘,22
67,3493114916375190,辻蒼朱彼華,舰长,50,泉塘,22
68,47137568,樱华森优丶,舰长,50,泉塘,22
69,81062280,明鉴映月明,舰长,33,泉塘,22
70,493738704,时贰live,舰长,34,泉塘,22
71,252618561,轩辕鬼星,舰长,55,泉塘,22
72,169833008,Black_ink-,舰长,41,泉塘,22
73,396694871,翻不过来的咸鱼干,舰长,17,泉塘,22
74,32300675,小源还喜欢阿菌,舰长,26,泉塘,22
75,3546674400070329,小软喵灬,舰长,8,泉塘,21
76,23287853,路过的鸦大,舰长,2,泉塘,21
77,34105925,いっぺんしんでみる,舰长,12,泉塘,21
78,52726508,xsuni,舰长,6,泉塘,21
79,45011536,若雨无痕,舰长,2,泉塘,21
80,57910455,树苏子,舰长,3,泉塘,21
81,525066906,失丶丶忆,舰长,5,泉塘,21
82,390825229,Silverlight_银光,舰长,10,泉塘,21
83,3537110116075860,cordki,舰长,12,泉塘,21
84,283795572,此间的彼方_,舰长,12,泉塘,21
85,11686289,妖以成精,舰长,28,泉塘,21
86,102410902,第二十一夜_,舰长,13,泉塘,21
