rank,uid,username,type,accompany,medal_name,medal_level
1,230449265,ECHO-回声_,提督,1186,泉塘,47
2,1298744,めいじゃ_,提督,1003,泉塘,47
3,32826022,柒玖さん,提督,441,泉塘,42
4,27660357,酸柚流星Ali,舰长,1195,泉塘,42
5,39863332,枫糖奶油饼,舰长,577,泉塘,39
6,30571987,穆宝321321,舰长,568,泉塘,39
7,85879758,新条泠,舰长,236,泉塘,35
8,85396059,河豚黑听中___,舰长,486,泉塘,35
9,8432843,大交叉-official,舰长,429,泉塘,33
10,187213,我的现任同居小男友,舰长,957,泉塘,33
11,26117826,F常胜,舰长,717,泉塘,33
12,21930032,Mochizki,舰长,1138,泉塘,33
13,241407928,葉月-Hatsuki,舰长,887,泉塘,33
14,1590686072,o0O彼岸O0o,舰长,985,泉塘,33
15,569464277,技术力低下并且待机,舰长,732,泉塘,32
16,493738704,给儍子上舰,舰长,440,泉塘,32
17,38002734,我是个憨憨呢,舰长,582,泉塘,31
18,15315886,白尘-咒凋,舰长,272,泉塘,31
19,295541604,樱井小汐,舰长,474,泉塘,31
20,23053482,祖皇临古今,舰长,480,泉塘,31
21,262232974,铍栋波炼坡,舰长,318,泉塘,30
22,3546645272725664,伊娜1na,舰长,592,泉塘,30
23,32139540,吟诗小白,舰长,209,泉塘,30
24,1033953289,鸿儒之赋,舰长,445,泉塘,30
25,20755725,夏卓风,舰长,221,泉塘,30
26,3993827,托兰格海德_Official,舰长,249,泉塘,30
27,2309133,一只喵呗,舰长,308,泉塘,29
28,577715370,1topNIKO,舰长,315,泉塘,29
29,1315517967,YoM0Y,舰长,319,泉塘,29
30,56769934,綾地小姐天下第一,舰长,192,泉塘,29
31,476067392,祈小蓝,舰长,168,泉塘,29
32,3546711928604807,请您吃拼好饭,舰长,174,泉塘,29
33,672572632,惜颜墨舞,舰长,240,泉塘,29
34,1480678340,游荡梦呓,舰长,8,泉塘,28
35,166697233,天使念经,舰长,32,泉塘,27
36,1420010897,我永远喜欢博伊西,舰长,82,泉塘,27
37,649976501,温温爱哭鬼,舰长,98,泉塘,27
38,389324886,苦尽甘来的方糖,舰长,109,泉塘,27
39,34481755,球长_,舰长,117,泉塘,27
40,15115048,原罪学者GC,舰长,110,泉塘,26
41,296301043,穹尽亿世,舰长,110,泉塘,26
42,660286260,欣曦SinCe,舰长,95,泉塘,26
43,524960801,sil_沐长,舰长,95,泉塘,26
44,35964746,爱贴贴的QQ馨,舰长,67,泉塘,26
45,50110410,驴肉味火烧,舰长,89,泉塘,26
46,630776989,迷人小妖艳,舰长,87,泉塘,26
47,36823906,Cloud_跟风云玩家,舰长,97,泉塘,25
48,290141205,大凤suki,舰长,75,泉塘,25
49,399961440,聆听星意难眠-浅梦,舰长,89,泉塘,25
50,499174623,人机mirror,舰长,74,泉塘,25
51,671268400,是老甜甜,舰长,74,泉塘,25
52,40258316,Badelyn,舰长,74,泉塘,25
53,23368664,雨点不清楚你已抛低我,舰长,68,泉塘,25
54,3493110204074132,_费阳阳_,舰长,53,泉塘,25
55,35753018,吃龙的虫,舰长,78,泉塘,25
56,23757173,闷骚的节操菌,舰长,43,泉塘,25
57,398725864,乘风归去的猪,舰长,87,泉塘,25
58,3277550,切老师的猫,舰长,63,泉塘,25
59,3546839395601231,FAMSNAKE,舰长,74,泉塘,24
60,96807695,天阴焰龙,舰长,43,泉塘,24
61,295026598,加里奥把我补了升六,舰长,13,泉塘,24
62,80313739,关于我起名的这件事,舰长,37,泉塘,24
63,3461570514389446,曰道倩事冈版,舰长,60,泉塘,23
64,6413726,千年巫妖狐,舰长,18,泉塘,23
65,90139515,最喜欢画画的米画诗,舰长,9,泉塘,22
66,17680425,酷酷的橙子菌,舰长,14,泉塘,22
67,23863877,极夜冰火,舰长,15,泉塘,22
68,2419853,梦竹official,舰长,11,泉塘,22
69,109404528,汽柠橘子,舰长,29,泉塘,22
70,89305238,天渊墨痕,舰长,30,泉塘,21
71,544486316,此间不过浮生一梦,舰长,2,泉塘,21
72,2102220755,晴初初初初初,舰长,9,泉塘,21
73,34439165,苏颜浅笑,舰长,9,泉塘,21
74,1239330684,椰菜Cerise,舰长,7,泉塘,21
75,224518493,揽月映星河,舰长,18,泉塘,21
76,444027147,Shiroust,舰长,14,泉塘,21
77,271300829,平平无奇的阿博,舰长,13,泉塘,21
78,435628439,玥之力,舰长,13,泉塘,21
