rank,uid,username,type,accompany,medal_name,medal_level
1,230449265,ECHO-回声_,提督,1267,泉塘,48
2,1298744,めいじゃ_,提督,1084,泉塘,47
3,30571987,穆宝321321,提督,649,泉塘,40
4,6895883,千里王,提督,183,泉塘,32
5,50297468,jklasd12,提督,0,泉塘,32
6,37292690,龙狐狐风夨,提督,59,泉塘,31
7,23863877,极夜冰火,提督,96,泉塘,31
8,2035428444,泉宝家の子,提督,51,泉塘,31
9,32826022,柒玖さん,舰长,514,泉塘,43
10,27660357,酸柚流星Ali,舰长,1276,泉塘,42
11,85879758,泠泠雫大人,舰长,317,泉塘,36
12,85396059,想咬你耳朵的河豚,舰长,534,泉塘,35
13,15315886,白尘-咒凋,舰长,353,泉塘,34
14,187213,我的现任同居小男友,舰长,1038,泉塘,34
15,26117826,F常胜,舰长,798,泉塘,34
16,8432843,大交叉-official,舰长,510,泉塘,34
17,21930032,Mochizki,舰长,1219,泉塘,33
18,1590686072,o0O彼岸O0o,舰长,1066,泉塘,33
19,241407928,葉月-Hatsuki,舰长,968,泉塘,33
20,569464277,技术力低下并且待机,舰长,813,泉塘,33
21,493738704,给儍子上舰,舰长,521,泉塘,33
22,513458866,Echo回声___,舰长,563,泉塘,32
23,3546643745999458,朽川_木,舰长,235,泉塘,32
24,38002734,我是个憨憨呢,舰长,663,泉塘,32
25,20755725,夏卓风,舰长,302,泉塘,32
26,32139540,吟诗小白,舰长,283,泉塘,32
27,23053482,祖皇临古今,舰长,561,泉塘,32
28,295541604,樱井小汐,舰长,541,泉塘,32
29,3546645272725664,伊娜1na,舰长,673,泉塘,31
30,385860703,五更雪落Yuki,舰长,403,泉塘,31
31,3993827,托兰格海德_Official,舰长,323,泉塘,31
32,109147473,odorikoz,舰长,449,泉塘,30
33,3546711928604807,请您吃拼好饭,舰长,255,泉塘,30
34,337891,love小唧love,舰长,370,泉塘,30
35,476067392,祈小蓝,舰长,249,泉塘,30
36,441991888,St_range,舰长,378,泉塘,30
37,1315517967,YoM0Y,舰长,400,泉塘,30
38,672572632,惜颜墨舞,舰长,321,泉塘,30
39,389324886,苦尽甘来的方糖,舰长,190,泉塘,30
40,649976501,温温爱哭鬼,舰长,179,泉塘,29
41,478153,demkro,舰长,195,泉塘,29
42,8167154,炉石酒馆丶米乐,舰长,221,泉塘,29
43,1212405814,菜苟_channel,舰长,201,泉塘,29
44,1480678340,游荡梦呓,舰长,89,泉塘,29
45,71555219,我心水东流,舰长,264,泉塘,28
46,296301043,穹尽亿世,舰长,163,泉塘,28
47,80313739,泉间星ing,舰长,118,泉塘,28
48,413457324,雨宮Hotaru,舰长,203,泉塘,28
49,499174623,人机mirror,舰长,155,泉塘,28
50,290141205,大凤suki,舰长,156,泉塘,28
51,660286260,欣曦SinCe,舰长,176,泉塘,28
52,16120966,洛伊德LloydTT,舰长,185,泉塘,28
53,630776989,迷人小妖艳,舰长,168,泉塘,28
54,399130198,三岚三,舰长,107,泉塘,28
55,524960801,sil_沐长,舰长,176,泉塘,28
56,2021813,憨咸玉,舰长,181,泉塘,28
57,40258316,Badelyn,舰长,155,泉塘,28
58,398725864,乘风归去的猪,舰长,153,泉塘,27
59,36823906,Cloud_跟风云玩家,舰长,178,泉塘,27
60,14929029,北有孤煙落星辰,舰长,135,泉塘,27
