rank,uid,username,type,accompany,medal_name,medal_level
1,230449265,ECHO-回声_,提督,1279,泉塘,48
2,1298744,めいじゃ_,提督,1096,泉塘,47
3,26537263,望星夜雪的黑猫,提督,6,泉塘,40
4,50297468,jklasd12,提督,39,泉塘,34
5,524308871,SOURCE_King,提督,36,泉塘,31
6,32826022,柒玖さん,舰长,526,泉塘,43
7,27660357,酸柚流星Ali,舰长,1288,泉塘,42
8,30571987,穆宝321321,舰长,661,泉塘,40
9,85879758,泠泠雫大人,舰长,329,泉塘,36
10,85396059,河豚爱喝冰美式,舰长,546,泉塘,35
11,15315886,白尘-咒凋,舰长,365,泉塘,35
12,187213,我的现任同居小男友,舰长,1050,泉塘,34
13,26117826,F常胜,舰长,810,泉塘,34
14,8432843,大交叉-official,舰长,522,泉塘,34
15,21930032,Mochizki,舰长,1231,泉塘,33
16,1590686072,o0O彼岸O0o,舰长,1078,泉塘,33
17,241407928,葉月-Hatsuki,舰长,980,泉塘,33
18,569464277,技术力低下并且待机,舰长,825,泉塘,33
19,493738704,给儍子上舰,舰长,533,泉塘,33
20,513458866,Echo回声___,舰长,575,泉塘,33
21,20755725,夏卓风,舰长,314,泉塘,32
22,32139540,吟诗小白,舰长,295,泉塘,32
23,38002734,我是个憨憨呢,舰长,675,泉塘,32
24,23053482,祖皇临古今,舰长,573,泉塘,32
25,295541604,樱井小汐,舰长,550,泉塘,32
26,37292690,龙狐狐风夨,舰长,71,泉塘,31
27,2035428444,泉宝家の子,舰长,62,泉塘,31
28,23863877,极夜冰火,舰长,108,泉塘,31
29,3546645272725664,伊娜1na,舰长,685,泉塘,31
30,385860703,五更雪落Yuki,舰长,415,泉塘,31
31,3546711928604807,请您吃拼好饭,舰长,267,泉塘,30
32,476067392,祈小蓝,舰长,261,泉塘,30
33,337891,love小唧love,舰长,382,泉塘,30
34,1315517967,YoM0Y,舰长,412,泉塘,30
35,441991888,St_range,舰长,390,泉塘,30
36,672572632,惜颜墨舞,舰长,333,泉塘,30
37,389324886,苦尽甘来的方糖,舰长,202,泉塘,30
38,80313739,泉间星ing,舰长,129,泉塘,29
39,649976501,温温爱哭鬼,舰长,191,泉塘,29
40,413457324,雨宮Hotaru,舰长,215,泉塘,29
41,478153,demkro,舰长,207,泉塘,29
42,8167154,炉石酒馆丶米乐,舰长,233,泉塘,29
43,1480678340,游荡梦呓,舰长,101,泉塘,29
44,660286260,欣曦SinCe,舰长,188,泉塘,28
45,524960801,sil_沐长,舰长,188,泉塘,28
46,296301043,穹尽亿世,舰长,175,泉塘,28
47,499174623,人机mirror,舰长,167,泉塘,28
48,290141205,大凤suki,舰长,168,泉塘,28
49,36823906,Cloud_跟风云玩家,舰长,190,泉塘,28
50,16120966,洛伊德LloydTT,舰长,197,泉塘,28
51,630776989,迷人小妖艳,舰长,180,泉塘,28
52,399130198,三岚三,舰长,119,泉塘,28
53,40258316,Badelyn,舰长,167,泉塘,28
54,1494437256,荼蘼kiti,舰长,192,泉塘,28
55,2021813,憨咸玉,舰长,193,泉塘,28
56,398725864,乘风归去的猪,舰长,165,泉塘,27
57,6413726,千年巫妖狐,舰长,108,泉塘,27
58,14929029,北有孤煙落星辰,舰长,147,泉塘,27
59,3546579432639267,究极抱兮瑶兽,舰长,136,泉塘,27
60,4701207,昏睡若叶筷,舰长,165,泉塘,27
61,35964746,爱贴贴的QQ馨,舰长,121,泉塘,27
62,22952897,老咸苟,舰长,122,泉塘,27
63,36410543,蜜汁春卷,舰长,131,泉塘,27
64,21141395,弑_寂,舰长,62,泉塘,27
65,310365520,一般路过幽魂,舰长,94,泉塘,26
66,451171905,像风失速,舰长,103,泉塘,26
67,408250633,快笑大魔王,舰长,38,泉塘,26
68,215347278,发椿同好会会长,舰长,41,泉塘,26
69,34362883,三年E班锋,舰长,76,泉塘,25
