rank,uid,username,type,accompany,medal_name,medal_level
1,1298744,めいじゃ_,提督,911,泉塘,31
2,230449265,ECHO-回声-,提督,1094,泉塘,31
3,32826022,柒玖さん,提督,349,泉塘,29
4,30571987,穆宝321321,提督,476,泉塘,28
5,61048436,鑢七叶,提督,151,泉塘,27
6,27660357,酸柚流星Ali,舰长,1103,泉塘,29
7,39863332,枫糖奶油饼,舰长,485,泉塘,28
8,13281308,Andersener,舰长,344,泉塘,27
9,1844901,INH桑,舰长,424,泉塘,27
10,85879758,倾珏子泠雫,舰长,144,泉塘,27
11,4470537,反正什么都没有_语,舰长,1003,泉塘,26
12,187213,我的现任同居小男友,舰长,865,泉塘,26
13,85396059,河豚黑听中___,舰长,394,泉塘,26
14,39276653,sphingo,舰长,845,泉塘,26
15,26117826,F常胜,舰长,625,泉塘,26
16,21930032,Mochizki,舰长,1046,泉塘,26
17,569464277,技术力低下并且待机,舰长,640,泉塘,26
18,241407928,葉月-Hatsuki,舰长,795,泉塘,26
19,5379791,袖白雪qwq,舰长,168,泉塘,26
20,1590686072,o0O彼岸O0o,舰长,893,泉塘,26
21,493738704,给儍子上舰,舰长,348,泉塘,26
22,38002734,我是个憨憨呢,舰长,490,泉塘,25
23,8432843,大交叉-official,舰长,395,泉塘,25
24,3546645272725664,伊娜1na,舰长,500,泉塘,25
25,23053482,祖皇临古今,舰长,388,泉塘,25
26,295541604,樱井小汐,舰长,388,泉塘,25
27,182322636,紫色的夏,舰长,335,泉塘,25
28,262232974,铍栋波炼坡,舰长,227,泉塘,25
29,1033953289,鸿儒之赋,舰长,353,泉塘,25
30,1552867361,HtElysia,舰长,167,泉塘,25
31,8236427,苏苏苏777,舰长,40,泉塘,25
32,15315886,白尘-咒凋,舰长,180,泉塘,25
33,1496522837,泉塘的丛雨,舰长,155,泉塘,25
34,1315517967,YoM0Y,舰长,227,泉塘,24
35,577715370,1topNIKO,舰长,223,泉塘,24
36,527242512,捧瓜猛吃,舰长,179,泉塘,24
37,20755725,夏卓风,舰长,129,泉塘,24
38,32139540,吟诗小白,舰长,125,泉塘,24
39,441991888,St_range,舰长,213,泉塘,24
40,3993827,托兰格海德_Official,舰长,173,泉塘,24
41,354501181,南栀ナン,舰长,62,泉塘,24
42,71555219,我心水东流,舰长,203,泉塘,24
43,16120966,洛伊德LloydTT,舰长,155,泉塘,24
44,23613722,Matarah_Okina,舰长,125,泉塘,24
45,37111016,龙之啸风,舰长,205,泉塘,24
46,3546711928604807,请您吃拼好饭,舰长,82,泉塘,24
47,399258692,_緒山-まひろ-みはり_,舰长,175,泉塘,24
48,1212405814,菜苟_channel,舰长,124,泉塘,24
49,2189079,呼呼被子,舰长,130,泉塘,24
50,381630126,猫娘萝莉啊啊啊,舰长,124,泉塘,24
51,478153,demkro,舰长,159,泉塘,24
52,411814804,听雪のヒフミ,舰长,70,泉塘,23
53,672572632,惜颜墨舞,舰长,148,泉塘,23
54,476067392,祈小蓝,舰长,76,泉塘,23
55,643753269,牢二信仰玩家,舰长,62,泉塘,23
56,1494437256,Sana酱我老婆,舰长,61,泉塘,23
57,6895883,千里王,舰长,65,泉塘,23
58,430199449,你们的欧豆桑,舰长,63,泉塘,23
59,15115048,原罪学者GC,舰长,18,泉塘,23
60,275407447,心缘执念,舰长,64,泉塘,23
61,310365520,一般路过幽魂,舰长,63,泉塘,23
62,389324886,苦尽甘来的方糖,舰长,17,泉塘,22
63,4006443,白的熊丶口牙,舰长,35,泉塘,22
64,492342360,她似星辰闯入暗,舰长,34,泉塘,22
65,290303127,゜nameless,舰长,58,泉塘,22
66,296301043,穹尽亿世,舰长,18,泉塘,22
67,628175359,汐伐,舰长,35,泉塘,22
68,354198882,Maximil1an,舰长,35,泉塘,22
69,7578843,绝世冷酷幽少爷,舰长,32,泉塘,22
70,3546579432639267,究极抱兮瑶兽,舰长,6,泉塘,22
71,457257267,河边的闪光,舰长,35,泉塘,22
72,199917461,妖龙天冥,舰长,32,泉塘,22
73,34481755,球长_,舰长,25,泉塘,22
74,159351318,姑苏丶晚风,舰长,2,泉塘,21
75,23175320,Ku_Luo_Sang,舰长,4,泉塘,21
76,13892466,牛奶真的好好喝啊,舰长,2,泉塘,21
77,237733505,云千年-,舰长,3,泉塘,21
78,3546849786989472,放假好好补觉,舰长,10,泉塘,21
79,1925565125,蒙然kila,舰长,11,泉塘,21
80,1659867,阴喑虾头男,舰长,2,泉塘,21
81,519789594,翌日枭,舰长,5,泉塘,21
82,36823906,Cloud_跟风云玩家,舰长,5,泉塘,21
83,396134771,树獭鱼,舰长,2,泉塘,21
84,384824999,时候kitzuki,舰长,5,泉塘,21
85,172386355,大柚子MAX,舰长,7,泉塘,21
86,34859384,飘渺三山外,舰长,16,泉塘,21
87,398570271,长颈鹿想种树,舰长,2,泉塘,21
88,649976501,温温爱哭鬼,舰长,6,泉塘,21
89,3461565871294603,长离人间天使,舰长,3,泉塘,21
90,1719340,害怕被认知,舰长,5,泉塘,21
91,66465332,污5呜五伍,舰长,5,泉塘,21
92,555922104,rhladom_瑞拉多姆,舰长,2,泉塘,21
93,436546231,忒卡_Teca,舰长,2,泉塘,21
94,399804096,地龙今天跳龙之舞了吗,舰长,5,泉塘,21
95,7100499,健健又康康的甘兔,舰长,2,泉塘,21
96,33886446,一般通过梅林,舰长,4,泉塘,21
97,13114479,杰里米斯,舰长,4,泉塘,21
98,524960801,sil_沐长,舰长,3,泉塘,21
99,660286260,欣曦SinCe,舰长,3,泉塘,21
100,20557699,天才少女智乃,舰长,6,泉塘,21
101,505404868,名字真的-难取,舰长,6,泉塘,21
102,3546880778701537,小nameless,舰长,3,泉塘,21
103,1728860,街巷角落の黑猫,舰长,4,泉塘,21
104,77953397,绵昕,舰长,2,泉塘,21
105,74994502,半只月牙儿,舰长,2,泉塘,21
106,595542571,宵椿奈_Yoi,舰长,5,泉塘,21
107,5423753,月天涯,舰长,2,泉塘,21
108,521783939,玲木l,舰长,2,泉塘,21
109,511209070,星树月,舰长,3,泉塘,21
110,498209,Groc,舰长,3,泉塘,21
111,443437509,河里O_o,舰长,3,泉塘,21
112,436216283,我不吃鼠标垫,舰长,9,泉塘,21
113,435693822,一加一咦,舰长,8,泉塘,21
114,36826845,醒梦眠难,舰长,3,泉塘,21
115,3546885837031735,-ALLAH-,舰长,5,泉塘,21
116,3546684890024534,_Nicola_,舰长,4,泉塘,21
117,3493112743725883,lbag,舰长,1,泉塘,21
118,23757173,闷骚的节操菌,舰长,5,泉塘,21
119,23152624,布噜布噜嘟,舰长,1,泉塘,21
120,22641533,凹凸曼ultra,舰长,4,泉塘,21
121,178501165,雪碧柠檬茶Reluna,舰长,5,泉塘,21
122,15567780,朱头人酋长,舰长,2,泉塘,21
123,15253966,林凌ヾ,舰长,2,泉塘,21
124,11337875,菠萝荔枝鱼,舰长,2,泉塘,21
