rank,uid,username,type,accompany,medal_name,medal_level
1,1298744,めいじゃ_,提督,765,泉塘,31
2,230449265,ECHO-回声-,提督,948,泉塘,31
3,30571987,穆宝321321,提督,333,泉塘,28
4,61048436,鑢七叶,提督,111,泉塘,27
5,1865633553,俺果冻大亨,舰长,294,泉塘,31
6,27660357,流星Ali_画画学习中,舰长,957,泉塘,29
7,39863332,请激推吃块饼干饼,舰长,339,泉塘,28
8,32826022,柒玖さん,舰长,203,泉塘,28
9,1844901,INH桑,舰长,359,泉塘,27
10,13281308,Andersener,舰长,198,泉塘,26
11,100990414,沐竹-星间泉神教,舰长,957,泉塘,26
12,4470537,反正什么都没有_语,舰长,857,泉塘,26
13,187213,我的现任同居小男友,舰长,719,泉塘,26
14,3920056,雪野夜时音,舰长,481,泉塘,26
15,39276653,sphingo,舰长,701,泉塘,26
16,3546643745999458,是小号-,舰长,184,泉塘,26
17,21930032,Mochizki,舰长,900,泉塘,26
18,569464277,技术力低下并且待机,舰长,615,泉塘,26
19,26117826,F常胜,舰长,479,泉塘,26
20,85396059,河豚黑听中___,舰长,249,泉塘,26
21,513458866,Echo回声___,舰长,447,泉塘,26
22,9565962,猫娘才不萌呢,舰长,231,泉塘,26
23,241407928,葉月-Hatsuki,舰长,649,泉塘,26
24,1590686072,o0O彼岸O0o,舰长,747,泉塘,26
25,493738704,给傻子上舰,舰长,202,泉塘,26
26,5379791,袖白雪qwq,舰长,31,泉塘,26
27,8432843,大交叉-official,舰长,332,泉塘,25
28,1688280199,星间泉channel,舰长,442,泉塘,25
29,3546700815796298,月影优依,舰长,20,泉塘,25
30,385860703,五更雪落Yuki,舰长,283,泉塘,25
31,38002734,我是个憨憨呢,舰长,344,泉塘,25
32,2918786,异世界雪原之紫,舰长,165,泉塘,25
33,44097,Lycerisious_夕,舰长,169,泉塘,25
34,3546645272725664,伊娜1na,舰长,354,泉塘,25
35,337891,love小唧love,舰长,246,泉塘,25
36,44987344,初见Yui,舰长,255,泉塘,25
37,39012888,Osax冫,舰长,95,泉塘,25
38,224607521,粥店王老板,舰长,297,泉塘,25
39,182322636,紫色的夏,舰长,212,泉塘,24
40,23053482,祖皇临古今,舰长,242,泉塘,24
41,295541604,樱井小汐,舰长,242,泉塘,24
42,252697075,修罗店主,舰长,200,泉塘,24
43,160803875,三箱辣条压压惊,舰长,256,泉塘,24
44,1033953289,鸿儒之赋,舰长,207,泉塘,24
45,321081893,凉城-星间泉教徒版,舰长,48,泉塘,24
46,7220745,Juicefff,舰长,143,泉塘,24
47,47137568,樱华森优丶,舰长,182,泉塘,24
48,14430066,哀伤だよ,舰长,138,泉塘,24
49,587084,朝月小仙女,舰长,153,泉塘,24
50,328086627,莳祺鸢,舰长,191,泉塘,24
51,262232974,铍栋波炼坡,舰长,89,泉塘,24
52,5859526,来一桶夹芯饼,舰长,126,泉塘,24
53,3493265603037241,三省不笙七TAT,舰长,148,泉塘,24
54,14443753,冷烟QvQ,舰长,141,泉塘,24
55,305361449,-__喜多川海梦__-,舰长,96,泉塘,24
56,13509202,Nanakuya,舰长,88,泉塘,24
57,2671476,水猴籽,舰长,60,泉塘,24
58,1552867361,HtElysia,舰长,41,泉塘,23
59,5321940,十五夜星辰,舰长,99,泉塘,23
60,47024368,小萌萌萌新,舰长,104,泉塘,23
61,1496522837,泉塘的丛雨,舰长,31,泉塘,23
62,541391425,花椒锅巴土豆,舰长,136,泉塘,23
63,399319144,zyiixx,舰长,111,泉塘,23
64,6937621,乌托邦的星期九,舰长,104,泉塘,23
65,3546842591660693,ymm二号机,舰长,44,泉塘,23
66,511525496,墠墢圗圙圚嚈嚉嚊嚋嚈,舰长,37,泉塘,23
67,399258692,_緒山-まひろ-みはり_,舰长,99,泉塘,23
68,1041611906,DCOT的修勾,舰长,82,泉塘,23
69,15195322,剑人君,舰长,63,泉塘,23
70,32139540,吟诗小白,舰长,52,泉塘,23
71,527242512,捧瓜猛吃,舰长,33,泉塘,23
72,12093827,牛肉吐司饼,舰长,30,泉塘,23
73,577715370,1topNIKO,舰长,77,泉塘,23
74,202181646,三夜三秋,舰长,88,泉塘,23
75,354501181,南栀ナン,舰长,44,泉塘,23
76,15315886,白尘-咒凋,舰长,34,泉塘,23
77,1272645,萌の沙耶,舰长,88,泉塘,23
78,62954953,SoulEnvoy,舰长,80,泉塘,23
79,2021813,憨咸玉,舰长,80,泉塘,23
80,419270138,音の烟沐,舰长,36,泉塘,23
81,441991888,St_range,舰长,67,泉塘,23
82,8179383,DPSDelta_AL,舰长,42,泉塘,22
83,30565793,回转的沙漏,舰长,65,泉塘,22
84,1315517967,YoM0Y,舰长,81,泉塘,22
85,439396668,山諵lok,舰长,25,泉塘,22
86,397848848,南由羽,舰长,85,泉塘,22
87,1726002932,Sinenroy海丰,舰长,28,泉塘,22
88,3546599829539225,甜豆腐恼nya,舰长,32,泉塘,22
89,482148099,摸鱼贫困户小林,舰长,45,泉塘,22
90,304754866,雪親王-尐虎牙,舰长,48,泉塘,22
91,1212405814,菜苟_channel,舰长,52,泉塘,22
92,11135582,Yunomi丶小绘,舰长,24,泉塘,22
93,3546590050519081,十四_poitry14,舰长,20,泉塘,22
94,96552,Agony子玄,舰长,36,泉塘,22
95,20755725,夏卓风,舰长,50,泉塘,22
96,430199449,你们的欧豆桑,舰长,35,泉塘,22
97,356790143,阿乐u,舰长,40,泉塘,22
98,3993827,托兰格海德_Official,舰长,45,泉塘,22
99,1509867647,琉璃HiKari,舰长,34,泉塘,22
100,600069495,岁聿云暮_over,舰长,32,泉塘,22
101,473241752,奇妙的白给只旅,舰长,54,泉塘,22
102,385477025,干蔗OXCHMYY,舰长,37,泉塘,22
103,154289065,xwdx,舰长,44,泉塘,22
104,1494437256,Sana酱我老婆,舰长,35,泉塘,22
105,443574781,想吃凤梨酥鸭,舰长,49,泉塘,22
106,442725234,SakuraYukipsy,舰长,50,泉塘,22
107,13108156,晶师傅,舰长,43,泉塘,22
108,493731917,koooooojima,舰长,43,泉塘,22
109,37111016,龙之啸风,舰长,59,泉塘,22
110,71555219,我心水东流,舰长,57,泉塘,22
111,8449067,刚钻堡,舰长,45,泉塘,22
112,3546661592763084,蓥Mei,舰长,33,泉塘,22
113,27103975,葉枼尽梨惹,舰长,37,泉塘,22
114,256708791,J-久离,舰长,47,泉塘,22
115,2548153,醒眼来龍,舰长,42,泉塘,22
116,225229854,白井贺川,舰长,49,泉塘,22
117,132157412,一笑丶倾人,舰长,45,泉塘,22
118,12517067,秒針です,舰长,51,泉塘,22
