rank,uid,username,type,accompany,medal_name,medal_level
1,1298744,めいじゃ_,提督,752,泉塘,31
2,230449265,ECHO-回声-,提督,935,泉塘,31
3,30571987,穆宝321321,提督,320,泉塘,28
4,61048436,鑢七叶,提督,98,泉塘,27
5,1865633553,俺果冻大亨,舰长,281,泉塘,31
6,27660357,流星Ali_画画学习中,舰长,944,泉塘,29
7,39863332,请激推吃块饼干饼,舰长,326,泉塘,28
8,32826022,柒玖さん,舰长,190,泉塘,28
9,1844901,INH桑,舰长,347,泉塘,27
10,33504517,虾籽阳春面_泉宝信徒,舰长,318,泉塘,27
11,100990414,沐竹-星间泉神教,舰长,944,泉塘,26
12,13281308,Andersener,舰长,185,泉塘,26
13,4470537,反正什么都没有_语,舰长,844,泉塘,26
14,187213,我的现任同居小男友,舰长,706,泉塘,26
15,3920056,雪野夜时音,舰长,468,泉塘,26
16,39276653,sphingo,舰长,688,泉塘,26
17,21930032,Mochizki,舰长,887,泉塘,26
18,569464277,技术力低下并且待机,舰长,602,泉塘,26
19,26117826,F常胜,舰长,466,泉塘,26
20,513458866,Echo回声___,舰长,434,泉塘,26
21,85396059,河豚黑听中___,舰长,236,泉塘,26
22,9565962,猫娘才不萌呢,舰长,218,泉塘,26
23,241407928,神山葉月_Hatsuki,舰长,636,泉塘,26
24,1590686072,o0O彼岸O0o,舰长,734,泉塘,26
25,493738704,给傻子上舰,舰长,189,泉塘,26
26,2129094116,南鹿依山,舰长,230,泉塘,26
27,8432843,大交叉-official,舰长,319,泉塘,25
28,1688280199,星间泉channel,舰长,429,泉塘,25
29,3546700815796298,月影优依,舰长,7,泉塘,25
30,385860703,五更雪落Yuki,舰长,270,泉塘,25
31,38002734,我是个憨憨呢,舰长,331,泉塘,25
32,2918786,异世界雪原之紫,舰长,152,泉塘,25
33,3546645272725664,伊娜1na,舰长,341,泉塘,25
34,44987344,初见Yui,舰长,242,泉塘,25
35,305245439,逐影笔落,舰长,175,泉塘,25
36,44097,Lycerisious_夕,舰长,156,泉塘,25
37,224607521,粥店王老板,舰长,284,泉塘,25
38,23053482,祖皇临古今,舰长,229,泉塘,24
39,252697075,修罗店主,舰长,187,泉塘,24
40,182322636,紫色的夏,舰长,199,泉塘,24
41,295541604,樱井小汐,舰长,229,泉塘,24
42,160803875,三箱辣条压压惊,舰长,243,泉塘,24
43,1033953289,鸿儒之赋,舰长,194,泉塘,24
44,39012888,Osax冫,舰长,82,泉塘,24
45,7220745,Juicefff,舰长,130,泉塘,24
46,14430066,哀伤だよ,舰长,125,泉塘,24
47,321081893,凉城-星间泉教徒版,舰长,35,泉塘,24
48,47137568,樱华森优丶,舰长,169,泉塘,24
49,262232974,铍栋波炼坡,舰长,76,泉塘,24
50,5859526,来一桶夹芯饼,舰长,113,泉塘,24
51,295562873,三叶草です,舰长,171,泉塘,24
52,3493265603037241,三省不笙七TAT,舰长,135,泉塘,24
53,328086627,莳祺鸢,舰长,178,泉塘,24
54,14443753,冷烟QvQ,舰长,128,泉塘,24
55,587084,朝月小仙女,舰长,140,泉塘,24
56,2671476,水猴籽,舰长,47,泉塘,24
57,23613722,Matarah_Okina,舰长,118,泉塘,23
58,13509202,Nanakuya,舰长,75,泉塘,23
59,541391425,花椒锅巴土豆,舰长,123,泉塘,23
60,399319144,zyiixx,舰长,98,泉塘,23
61,6937621,乌托邦的星期九,舰长,91,泉塘,23
62,3546842591660693,ymm二号机,舰长,31,泉塘,23
63,14929029,咦大西瓜,舰长,82,泉塘,23
64,1041611906,DCOT的修勾,舰长,69,泉塘,23
65,511525496,墠墢圗圙圚嚈嚉嚊嚋嚈,舰长,24,泉塘,23
66,5321940,十五夜星辰,舰长,86,泉塘,23
67,32139540,吟诗小白,舰长,39,泉塘,23
68,16120966,洛伊德LloydTT,舰长,83,泉塘,23
69,1496522837,泉塘的丛雨,舰长,18,泉塘,23
70,5379791,袖白雪qwq,舰长,18,泉塘,23
71,12093827,Subeti_饼,舰长,17,泉塘,23
72,1552867361,HtElysia,舰长,28,泉塘,23
73,577715370,1topNIKO,舰长,64,泉塘,23
74,1272645,萌の沙耶,舰长,75,泉塘,23
75,202181646,三夜三秋,舰长,75,泉塘,23
76,354501181,南栀ナン,舰长,31,泉塘,23
77,62954953,SoulEnvoy,舰长,67,泉塘,23
78,2021813,憨咸玉,舰长,67,泉塘,23
79,1315517967,YoM0Y,舰长,68,泉塘,22
80,397848848,南由羽,舰长,72,泉塘,22
81,15195322,剑人君,舰长,50,泉塘,22
82,304754866,雪親王-尐虎牙,舰长,35,泉塘,22
83,349784271,希希砂糖,舰长,50,泉塘,22
84,1212405814,菜苟_channel,舰长,39,泉塘,22
85,11135582,Yunomi丶小绘,舰长,11,泉塘,22
86,20755725,夏卓风,舰长,37,泉塘,22
87,3546590050519081,十四_poitry14,舰长,7,泉塘,22
88,3993827,托兰格海德_Official,舰长,32,泉塘,22
89,310365520,一般路过幽魂,舰长,58,泉塘,22
90,1726002932,Sinenroy海丰,舰长,15,泉塘,22
91,482148099,摸鱼贫困户小林,舰长,32,泉塘,22
92,473241752,奇妙的白给只旅,舰长,41,泉塘,22
93,351403389,深梦呢喃,舰长,51,泉塘,22
94,398960971,Zar-1231,舰长,53,泉塘,22
95,154289065,xwdx,舰长,31,泉塘,22
96,441991888,St_range,舰长,54,泉塘,22
97,3093101,歌姬desu,舰长,49,泉塘,22
98,443574781,想吃凤梨酥鸭,舰长,36,泉塘,22
99,442725234,SakuraYukipsy,舰长,37,泉塘,22
100,37111016,龙之啸风,舰长,46,泉塘,22
101,71555219,我心水东流,舰长,44,泉塘,22
102,8449067,刚钻堡,舰长,32,泉塘,22
103,359431220,晚枫不想熬夜QwQ,舰长,49,泉塘,22
104,256708791,J-久离,舰长,34,泉塘,22
105,225229854,白井贺川,舰长,36,泉塘,22
106,132157412,一笑丶倾人,舰长,32,泉塘,22
107,12517067,秒針です,舰长,38,泉塘,22
108,419270138,音の烟沐,舰长,23,泉塘,22
109,15315886,白尘-咒凋,舰长,21,泉塘,22
110,61444598,霜染樱_阿蒙,舰长,9,泉塘,22
111,5574607,燃えの萌え,舰长,20,泉塘,22
112,527242512,捧瓜猛吃,舰长,20,泉塘,22
113,3546599829539225,甜豆腐恼nya,舰长,19,泉塘,22
114,96552,Agony子玄,舰长,23,泉塘,22
115,439396668,山諵lok,舰长,12,泉塘,22
116,95980355,咕-狸,舰长,18,泉塘,21
117,600069495,岁聿云暮_over,舰长,19,泉塘,21
118,46067598,死鱼安乐安乐死,舰长,3,泉塘,21
119,356790143,阿乐u,舰长,27,泉塘,21
120,1946246296,泉泉の小鱼干,舰长,23,泉塘,21
121,2035710167,bili_50314377043,舰长,23,泉塘,21
122,3546604128700540,爱吃小鱼干的yu,舰长,25,泉塘,21
123,1013057269,是羽奈的懒懒嘛ovo,舰长,23,泉塘,21
124,125954174,西伯利亚大尾猴,舰长,27,泉塘,21
125,71194371,清幽空城,舰长,28,泉塘,21
126,643753269,牢二信仰玩家,舰长,23,泉塘,21
127,343934147,茶凉丶凉茶,舰长,17,泉塘,21
128,28613752,不能丶无名,舰长,23,泉塘,21
129,242675412,里森堡领馆ゝ雨桦,舰长,4,泉塘,21
130,1487916721,平仄y,舰长,11,泉塘,21
131,1394872429,无知弑齐侯,舰长,28,泉塘,21
132,1146775176,虚狱烬毁,舰长,27,泉塘,21
133,86676700,苦柚茶茶,舰长,30,泉塘,21
134,363337555,小鹿Hikari,舰长,7,泉塘,21
135,349019902,祖国统一再改名儿,舰长,10,泉塘,21
136,17405225,浅雨隐,舰长,7,泉塘,21
137,525054480,想吃花生米了,舰长,25,泉塘,21
138,492342360,她似星辰闯入暗,舰长,28,泉塘,21
139,1069231559,椿斋,舰长,29,泉塘,21
140,13108156,晶师傅,舰长,30,泉塘,21
141,493731917,koooooojima,舰长,30,泉塘,21
142,3493122011039858,真不用管我,舰长,5,泉塘,21
143,27193888,琪芽爱,舰长,7,泉塘,21
144,291566079,AAA无敌翼龙兽,舰长,13,泉塘,21
145,74092439,小年兽_嗷,舰长,2,泉塘,21
146,445740270,61加得7,舰长,29,泉塘,21
147,26579301,樱花和小怪兽,舰长,30,泉塘,21
148,3546775296150148,渊纸仙,舰长,6,泉塘,21
149,62017617,汐月御前,舰长,20,泉塘,21
150,42436041,Tobi1chiOrigami,舰长,20,泉塘,21
151,402691241,不怕队长的小虎鲸,舰长,2,泉塘,21
152,256923842,雪剑233,舰长,7,泉塘,21
153,8351715,倾述琉璃心,舰长,9,泉塘,21
154,82267966,i幽幽子,舰长,9,泉塘,21
155,8179383,DPSDelta_AL,舰长,29,泉塘,21
156,8169180,七夜霄,舰长,5,泉塘,21
157,8045019,jihuui,舰长,17,泉塘,21
158,6971505,无意识的koi,舰长,2,泉塘,21
159,690130688,小菲比的菲比,舰长,6,泉塘,21
160,640534821,我是超威蓝波,舰长,21,泉塘,21
161,542832193,-何处-惹-尘埃-,舰长,6,泉塘,21
162,522211721,我的豆浆机呢,舰长,19,泉塘,21
163,521394860,琴鸾,舰长,11,泉塘,21
164,503200188,尘埃-_-落定,舰长,28,泉塘,21
165,481222504,愛from新セカイの神Raito,舰长,26,泉塘,21
166,475412935,鱼丸子171,舰长,22,泉塘,21
167,437453543,寒野野,舰长,5,泉塘,21
168,411538747,雪君琳,舰长,5,泉塘,21
169,403507724,浅墨_茶茶,舰长,7,泉塘,21
170,392570186,似晓冥芙,舰长,24,泉塘,21
171,387144161,老婆是个杨桃精,舰长,22,泉塘,21
172,385477025,干蔗OXCHMYY,舰长,28,泉塘,21
173,36437838,夏至凉忆,舰长,28,泉塘,21
174,3546858186082583,祈云洛,舰长,2,泉塘,21
175,3546731123837498,OchiaiAoi-,舰长,30,泉塘,21
176,3546661592763084,蓥Mei,舰长,20,泉塘,21
177,3546570186296005,司风道,舰长,5,泉塘,21
178,3537113534433517,狂龙雷神,舰长,23,泉塘,21
179,34868794,茔芸Na,舰长,21,泉塘,21
180,348008170,秋画眉,舰长,23,泉塘,21
181,3461574167627797,最后的德意志球,舰长,28,泉塘,21
182,345058055,铃音呐呐呐,舰长,25,泉塘,21
183,341906644,染-殇,舰长,26,泉塘,21
184,3392188,VV更好花,舰长,21,泉塘,21
185,323647425,----真实----,舰长,24,泉塘,21
186,29645734,蔠廲誵鱳,舰长,3,泉塘,21
187,293792422,爱冒险的秋秋,舰长,23,泉塘,21
188,29225048,O一个圈,舰长,7,泉塘,21
189,27103975,葉枼尽梨惹,舰长,24,泉塘,21
190,2548153,醒眼来龍,舰长,29,泉塘,21
191,23117716,wjwyxlhm,舰长,21,泉塘,21
192,22161367,拟音-爽摸ing,舰长,6,泉塘,21
193,199917461,妖龙天冥,舰长,29,泉塘,21
194,191500252,乃油冰淇琳official,舰长,24,泉塘,21
195,177400917,你吹空调的吗,舰长,23,泉塘,21
196,1622434694,绫遐澪,舰长,26,泉塘,21
197,1588471,玛玛玛玛玛玛玛玛玛玛,舰长,20,泉塘,21
198,155807870,嫁昼_,舰长,28,泉塘,21
199,15101553,不想被吃的洋葱,舰长,23,泉塘,21
200,150434400,两只车厘子,舰长,14,泉塘,21
201,1494437256,Sana酱我老婆,舰长,22,泉塘,21
202,14257646,月河xy,舰长,13,泉塘,21
203,1210550026,加亚莱,舰长,18,泉塘,21
204,1122775402,超时空云菇,舰长,12,泉塘,21
205,1070128753,Yuzukishika,舰长,12,泉塘,21
206,1068161962,墨鸢project,舰长,28,泉塘,21
