rank,uid,username,type,accompany,medal_name,medal_level
1,230449265,泉门安保部队首席-ECHO,提督,1470,泉皇,49
2,1298744,めいじゃ_,提督,1287,泉皇,48
3,289245492,UShineee,提督,19,泉皇,30
4,26537263,账号已注销,舰长,197,泉皇,47
5,32826022,柒玖さん,舰长,717,泉皇,43
6,13281308,Andersener,舰长,579,泉皇,37
7,15315886,白尘-咒凋,舰长,556,泉皇,35
8,524308871,泉门研究所King博士,舰长,227,泉皇,35
9,187213,我的现任同居小男友,舰长,1241,泉皇,35
10,26117826,F常胜,舰长,1001,泉皇,35
11,20755725,夏卓风,舰长,505,泉皇,35
12,50297468,jklasd12,舰长,229,泉皇,34
13,1590686072,o0O彼岸O0o,舰长,1269,泉皇,34
14,513458866,Echo回声___,舰长,747,泉皇,34
15,241407928,葉月-Hatsuki0421,舰长,1171,泉皇,34
16,8432843,大交叉-official,舰长,713,泉皇,34
17,3546711928604807,好饭丿,舰长,458,泉皇,33
18,38002734,我是个憨憨呢,舰长,866,泉皇,33
19,23053482,祖皇临古今,舰长,764,泉皇,33
20,37292690,龙狐狐风夨,舰长,262,泉皇,33
21,3546643745999458,朽川_木,舰长,349,泉皇,33
22,3993827,托兰格海德_Official,舰长,397,泉皇,32
23,1315517967,YoM0Y,舰长,603,泉皇,32
24,413457324,雨宮Hotaru,舰长,406,泉皇,31
25,6920604,Ezzq,舰长,37,泉皇,31
26,3546826321955597,账号已注销,舰长,37,泉皇,31
27,660286260,欣曦SinCe,舰长,379,泉皇,31
28,290141205,大凤suki,舰长,359,泉皇,30
29,595489,polikc,舰长,251,泉皇,30
30,43657743,好想再睡多一会,舰长,188,泉皇,30
31,10094351,愿慈父祝福你,舰长,226,泉皇,30
32,224518493,揽月映星河,舰长,302,泉皇,30
33,275407447,心缘执念,舰长,114,泉皇,29
34,39481625,wk哇咔咔wkk,舰长,220,泉皇,29
35,182614014,雪落椛间,舰长,221,泉皇,29
36,12124589,雷伊LT,舰长,227,泉皇,29
37,302649087,非洲友好人民,舰长,177,泉皇,29
38,11451824,东躲西藏的暮暮,舰长,259,泉皇,29
39,23613722,Matarah_Okina,舰长,187,泉皇,29
40,43211028,千千千千心,舰长,235,泉皇,29
41,3546753582238535,暮色Knight,舰长,265,泉皇,29
42,31473700,扛-_-住,舰长,211,泉皇,28
43,593580552,robin-魏,舰长,204,泉皇,28
44,23217037,八翼-玲珑,舰长,97,泉皇,28
45,3546628818471872,贪食魔虫,舰长,177,泉皇,28
46,23741434,随缘cesium,舰长,102,泉皇,28
47,21212037,暮碎丷,舰长,137,泉皇,28
48,3546968678730055,ECHOArknight,舰长,175,泉皇,28
49,356790143,阿乐u,舰长,113,泉皇,28
50,310365520,一般路过幽魂,舰长,138,泉皇,27
51,1929106525,是星珩捏QWQ,舰长,105,泉皇,27
52,272906014,落樱难平我意,舰长,68,泉皇,27
53,8725115,闪电ROGIE,舰长,98,泉皇,27
54,39438810,打瞌睡の小牛,舰长,38,泉皇,27
55,295026598,加里奥把我补了升六,舰长,82,泉皇,27
56,96807695,天阴焰龙,舰长,98,泉皇,27
57,505991298,邵눈_눈,舰长,38,泉皇,27
58,1274097950,不为所动喵大人,舰长,114,泉皇,26
59,1454109228,Sirius_ash,舰长,115,泉皇,26
60,331343,chxihao,舰长,74,泉皇,26
61,24453976,被称为老年人的kaler,舰长,100,泉皇,26
62,400151955,噬悟道衍姻缘,舰长,52,泉皇,26
63,291542350,Jack_Beta,舰长,68,泉皇,26
64,37895504,在下版本一号,舰长,114,泉皇,26
65,693447,境界线的边缘,舰长,38,泉皇,26
66,15966874,乱世的君主,舰长,37,泉皇,25
67,115789,四绪风,舰长,79,泉皇,25
68,495779435,彳亍矢口,舰长,68,泉皇,25
69,25308782,星灵执行官,舰长,37,泉皇,25
70,3493120073271864,eee6666dd,舰长,45,泉皇,25
71,290424714,外向的我晚上不睡觉,舰长,69,泉皇,25
72,58418461,冬羽沧霖,舰长,39,泉皇,25
73,17295270,茸梦散,舰长,59,泉皇,25
74,177712813,东南化十,舰长,43,泉皇,25
75,18588821,人畜绅士,舰长,38,泉皇,25
76,132159,寒冰零,舰长,84,泉皇,25
77,349557317,黎艾i,舰长,62,泉皇,25
78,3546750381984689,水御龙,舰长,69,泉皇,25
79,449563480,-该用户已被禁言-,舰长,35,泉皇,25
80,22693427,冰雪千年,舰长,89,泉皇,25
81,525593883,回忆成册,舰长,43,泉皇,24
82,66834181,听风与我说与你,舰长,69,泉皇,24
83,151345722,蓦轩zzz,舰长,19,泉皇,24
84,1541670462,迷师菲特,舰长,9,泉皇,24
85,22955787,姑苏云开,舰长,59,泉皇,24
86,9481765,温暖裙宝,舰长,54,泉皇,24
87,3493135653013760,李孓子,舰长,21,泉皇,24
88,42312533,丶丁丁丿,舰长,38,泉皇,24
89,18052671,凑凑凑凑凑凑凑凑,舰长,54,泉皇,24
90,13055006,狸狸里里李,舰长,51,泉皇,24
