rank,uid,username,type,accompany,medal_name,medal_level
1,1298744,めいじゃ_,提督,896,泉塘,31
2,230449265,ECHO-回声-,提督,1079,泉塘,31
3,32826022,柒玖さん,提督,334,泉塘,29
4,27660357,酸柚流星Ali,舰长,1088,泉塘,29
5,39863332,一块破碎的饼干饼,舰长,470,泉塘,28
6,30571987,穆宝321321,舰长,461,泉塘,28
7,1844901,INH桑,舰长,412,泉塘,27
8,13281308,Andersener,舰长,329,泉塘,27
9,85879758,倾珏子泠雫,舰长,129,泉塘,27
10,4470537,反正什么都没有_语,舰长,988,泉塘,26
11,187213,我的现任同居小男友,舰长,850,泉塘,26
12,39276653,sphingo,舰长,832,泉塘,26
13,85396059,河豚黑听中___,舰长,379,泉塘,26
14,26117826,F常胜,舰长,610,泉塘,26
15,21930032,Mochizki,舰长,1031,泉塘,26
16,5379791,袖白雪qwq,舰长,153,泉塘,26
17,1590686072,o0O彼岸O0o,舰长,878,泉塘,26
18,241407928,葉月-Hatsuki,舰长,780,泉塘,26
19,493738704,给傻子上提督,舰长,333,泉塘,26
20,38002734,我是个憨憨呢,舰长,475,泉塘,25
21,3546645272725664,伊娜1na,舰长,485,泉塘,25
22,23053482,祖皇临古今,舰长,373,泉塘,25
23,295541604,樱井小汐,舰长,373,泉塘,25
24,262232974,铍栋波炼坡,舰长,212,泉塘,25
25,1033953289,鸿儒之赋,舰长,338,泉塘,25
26,1552867361,HtElysia,舰长,152,泉塘,25
27,527242512,捧瓜猛吃,舰长,164,泉塘,24
28,15315886,白尘-咒凋,舰长,165,泉塘,24
29,577715370,1topNIKO,舰长,208,泉塘,24
30,8236427,苏苏苏777,舰长,25,泉塘,24
31,1315517967,YoM0Y,舰长,212,泉塘,24
32,3993827,托兰格海德_Official,舰长,158,泉塘,24
33,71555219,我心水东流,舰长,188,泉塘,24
34,441991888,St_range,舰长,198,泉塘,24
35,37111016,龙之啸风,舰长,190,泉塘,24
36,399258692,_緒山-まひろ-みはり_,舰长,160,泉塘,24
37,3546711928604807,请您吃拼好饭,舰长,67,泉塘,24
38,478153,demkro,舰长,144,泉塘,23
39,2189079,呼呼被子,舰长,115,泉塘,23
40,672572632,惜颜墨舞,舰长,133,泉塘,23
41,476067392,祈小蓝,舰长,61,泉塘,23
42,411814804,听雪のヒフミ,舰长,55,泉塘,23
43,35638826,当个咸鱼多快乐,舰长,86,泉塘,22
44,643753269,牢二信仰玩家,舰长,50,泉塘,22
45,6895883,千里王,舰长,51,泉塘,22
46,290303127,゜nameless,舰长,43,泉塘,22
47,297176794,壹柒拾七,舰长,52,泉塘,22
48,652495130,老喵裂开了,舰长,21,泉塘,22
49,389324886,苦尽甘来的方糖,舰长,2,泉塘,22
50,12033719,零哈伯,舰长,27,泉塘,21
51,34481755,球长_,舰长,10,泉塘,21
52,296301043,穹尽亿世,舰长,3,泉塘,21
53,191170511,王玉王玉zizi,舰长,23,泉塘,21
54,3546915369126753,芙蓉电子兔,舰长,28,泉塘,21
55,15115048,原罪学者GC,舰长,3,泉塘,21
56,434709556,没香菇的鸡丁面,舰长,24,泉塘,21
57,109909180,圆环之理推销员,舰长,17,泉塘,21
