rank,uid,username,type,accompany,medal_name,medal_level
1,230449265,泉门安保部队首席-ECHO,提督,1499,泉皇,50
2,1298744,めいじゃ_,提督,1316,泉皇,48
3,2419853,梦竹official,提督,102,泉皇,36
4,3546600444004582,MinatoYuk1na,提督,17,泉皇,35
5,27491672,kro夸,提督,27,泉皇,32
6,1934103915,OdetteSwan,提督,22,泉皇,32
7,26537263,账号已注销,舰长,226,泉皇,47
8,20755725,夏卓风,舰长,534,泉皇,35
9,524308871,泉门研究所King博士,舰长,256,泉皇,35
10,187213,我的现任同居小男友,舰长,1270,泉皇,35
11,50297468,jklasd12,舰长,258,泉皇,35
12,513458866,Echo回声___,舰长,776,泉皇,34
13,241407928,葉月-Hatsuki0421,舰长,1200,泉皇,34
14,493738704,evil贰时,舰长,749,泉皇,34
15,8432843,大交叉-official,舰长,742,泉皇,34
16,38002734,我是个憨憨呢,舰长,895,泉皇,34
17,3546711928604807,好饭丿,舰长,481,泉皇,33
18,23053482,祖皇临古今,舰长,793,泉皇,33
19,37292690,龙狐狐风夨,舰长,291,泉皇,33
20,3546643745999458,朽川_木,舰长,378,泉皇,33
21,6895883,千里王,舰长,299,泉皇,33
22,296301043,穹尽亿世,舰长,355,泉皇,32
23,1315517967,YoM0Y,舰长,632,泉皇,32
24,43657743,好想再睡多一会,舰长,211,泉皇,32
25,441991888,St_range,舰长,533,泉皇,32
26,3546726499617347,想睡多一会就一会儿,舰长,41,泉皇,32
27,660286260,欣曦SinCe,舰长,408,泉皇,31
28,6920604,Ezzq,舰长,66,泉皇,31
29,290141205,大凤suki,舰长,388,泉皇,31
30,10094351,愿慈父祝福你,舰长,255,泉皇,30
31,499046659,睡得头都掉了,舰长,239,泉皇,30
32,224518493,揽月映星河,舰长,331,泉皇,30
33,1494437256,荼蘼kiti,舰长,299,泉皇,30
34,182614014,雪落椛间,舰长,250,泉皇,30
35,302649087,非洲友好人民,舰长,206,泉皇,29
36,12124589,雷伊LT,舰长,256,泉皇,29
37,11451824,东躲西藏的暮暮,舰长,288,泉皇,29
38,3546753582238535,暮色Knight,舰长,294,泉皇,29
39,43211028,千千千千心,舰长,264,泉皇,29
40,31473700,扛-_-住,舰长,239,泉皇,29
41,3546628818471872,贪食魔虫,舰长,206,泉皇,29
42,408250633,快笑大魔王,舰长,149,泉皇,29
