rank,uid,username,type,accompany,medal_name,medal_level
1,230449265,Preacher-ECHO,提督,1447,泉皇,49
2,1298744,めいじゃ_,提督,1264,泉皇,48
3,30571987,穆宝321321,提督,808,泉皇,41
4,3546826321955597,柒月の微风,提督,14,泉皇,31
5,3546726499617347,想睡多一会就一会儿,提督,14,泉皇,30
6,26537263,账号已注销,舰长,174,泉皇,47
7,32826022,柒玖さん,舰长,694,泉皇,43
8,13281308,Andersener,舰长,556,泉皇,37
9,1844901,INH桑,舰长,517,泉皇,36
10,15315886,白尘-咒凋,舰长,533,泉皇,35
11,524308871,泉门研究所King博士,舰长,204,泉皇,35
12,187213,我的现任同居小男友,舰长,1218,泉皇,35
13,26117826,F常胜,舰长,978,泉皇,35
14,50297468,jklasd12,舰长,206,泉皇,34
15,20755725,夏卓风,舰长,482,泉皇,34
16,513458866,Echo回声___,舰长,724,泉皇,34
17,1590686072,o0O彼岸O0o,舰长,1246,泉皇,34
18,241407928,葉月-Hatsuki0421,舰长,1148,泉皇,34
19,8432843,大交叉-official,舰长,690,泉皇,34
20,493738704,给傻子上舰,舰长,701,泉皇,34
21,38002734,我是个憨憨呢,舰长,843,泉皇,33
22,3546711928604807,好饭丿,舰长,435,泉皇,33
23,3546643745999458,朽川_木,舰长,326,泉皇,33
24,23053482,祖皇临古今,舰长,741,泉皇,33
25,37292690,龙狐狐风夨,舰长,239,泉皇,33
26,295541604,樱井小汐,舰长,644,泉皇,33
27,3546645272725664,伊娜1na,舰长,853,泉皇,33
28,3993827,托兰格海德_Official,舰长,374,泉皇,32
29,1315517967,YoM0Y,舰长,580,泉皇,32
30,2129094116,南鹿依山,舰长,313,泉皇,31
31,413457324,雨宮Hotaru,舰长,383,泉皇,31
32,337891,love小唧love,舰长,434,泉皇,31
33,660286260,欣曦SinCe,舰长,356,泉皇,30
34,3546850317568605,哎呦我天_ber,舰长,104,泉皇,30
35,16120966,洛伊德LloydTT,舰长,342,泉皇,30
36,290141205,大凤suki,舰长,336,泉皇,30
37,595489,polikc,舰长,228,泉皇,30
38,224518493,揽月映星河,舰长,279,泉皇,30
39,43657743,好想再睡多一会,舰长,165,泉皇,30
40,8167154,炉石酒馆丶米乐,舰长,284,泉皇,30
41,499046659,睡得头都掉了,舰长,192,泉皇,30
42,10094351,愿慈父祝福你,舰长,203,泉皇,29
43,1494437256,荼蘼kiti,舰长,252,泉皇,29
44,43211028,千千千千心,舰长,212,泉皇,29
45,302649087,非洲友好人民,舰长,154,泉皇,29
46,39481625,wk哇咔咔wkk,舰长,197,泉皇,29
47,3546753582238535,暮色Knight,舰长,242,泉皇,29
48,31473700,扛-_-住,舰长,188,泉皇,28
49,182614014,雪落椛间,舰长,198,泉皇,28
50,1322628,火花-喵,舰长,172,泉皇,28
51,2021813,憨咸玉,舰长,221,泉皇,28
52,12124589,雷伊LT,舰长,204,泉皇,28
53,11451824,东躲西藏的暮暮,舰长,236,泉皇,28
54,23613722,Matarah_Okina,舰长,164,泉皇,28
55,3546628818471872,贪食魔虫,舰长,154,泉皇,28
56,593580552,robin-魏,舰长,181,泉皇,28
57,35964746,爱贴贴的QQ馨,舰长,133,泉皇,28
58,3546968678730055,ECHOArknight,舰长,152,泉皇,28
59,21212037,暮碎丷,舰长,114,泉皇,27
60,526513701,七只猫猫bs,舰长,42,泉皇,27
61,2419853,梦竹official,舰长,74,泉皇,27
62,34362883,三年E班锋,舰长,104,泉皇,26
63,1454109228,Sirius_ash,舰长,92,泉皇,26
64,13114479,杰里米斯,舰长,103,泉皇,26
65,3546381899794609,cloud丿守护,舰长,72,泉皇,26
66,90102959,村上阿白,舰长,71,泉皇,26
67,27693476,流舟道人,舰长,73,泉皇,26
68,224658115,芥子禹,舰长,10,泉皇,26
69,155887460,仙鹤泽鋆隐居士,舰长,70,泉皇,26
70,295026598,加里奥把我补了升六,舰长,59,泉皇,26
71,424241873,我是咋昂,舰长,74,泉皇,26
72,11511785,狂三三叁叁,舰长,40,泉皇,25
73,331343,chxihao,舰长,51,泉皇,25
74,24453976,被称为老年人的kaler,舰长,77,泉皇,25
75,404316695,T5ugawa,舰长,51,泉皇,25
76,3493115700709615,猫羽雫502,舰长,74,泉皇,25
77,5374741,ヒマワリの約束,舰长,72,泉皇,25
78,17295270,茸梦散,舰长,36,泉皇,25
79,7578843,绝世冷酷幽少爷,舰长,102,泉皇,25
80,8179383,DPSDelta_AL,舰长,103,泉皇,25
81,481179441,缘起一生彼岸花,舰长,72,泉皇,25
82,268642,迷途终点站,舰长,40,泉皇,25
83,37895504,在下版本一号,舰长,91,泉皇,25
84,1487916721,平仄y,舰长,42,泉皇,25
85,344882,依姬,舰长,10,泉皇,25
86,433990488,添柴雨汐,舰长,71,泉皇,25
87,2974256,茶色晚轩,舰长,71,泉皇,25
88,88176807,冬抖抖,舰长,40,泉皇,25
89,22693427,冰雪千年,舰长,66,泉皇,25
90,473998637,小宸小晨和小辰,舰长,14,泉皇,25
91,7179493,生活的魔术师,舰长,41,泉皇,25
92,22955787,姑苏云开,舰长,36,泉皇,24
93,525054480,迎风の葵,舰长,42,泉皇,24
94,1881749,汐織Nicola,舰长,12,泉皇,24
95,21641934,伊東です,舰长,72,泉皇,24
