rank,uid,username,type,accompany,medal_name,medal_level
1,230449265,自动化苞米ATM-E形,提督,1423,泉皇,49
2,1298744,めいじゃ_,提督,1240,泉皇,47
3,1701888744,浅墨琉璃w,提督,128,泉皇,33
4,26537263,账号已注销,舰长,150,泉皇,47
5,32826022,柒玖さん,舰长,670,泉皇,43
6,30571987,穆宝321321,舰长,789,泉皇,41
7,13281308,Andersener,舰长,532,泉皇,37
8,15315886,白尘-咒凋,舰长,509,泉皇,35
9,524308871,泉门单推KING,舰长,180,泉皇,35
10,187213,我的现任同居小男友,舰长,1194,泉皇,35
11,26117826,F常胜,舰长,954,泉皇,34
12,50297468,jklasd12,舰长,182,泉皇,34
13,21930032,Mochizki,舰长,1375,泉皇,34
14,20755725,夏卓风,舰长,458,泉皇,34
15,1590686072,o0O彼岸O0o,舰长,1222,泉皇,34
16,513458866,Echo回声___,舰长,700,泉皇,34
17,241407928,葉月-Hatsuki0421,舰长,1124,泉皇,34
18,8432843,大交叉-official,舰长,666,泉皇,34
19,493738704,给傻子上舰,舰长,677,泉皇,34
20,38002734,我是个憨憨呢,舰长,819,泉皇,33
21,3546711928604807,请您吃拼好饭,舰长,411,泉皇,33
22,37292690,龙狐狐风夨,舰长,215,泉皇,33
23,23053482,祖皇临古今,舰长,717,泉皇,33
24,3546645272725664,伊娜1na,舰长,829,泉皇,32
25,296301043,穹尽亿世,舰长,319,泉皇,32
26,1315517967,YoM0Y,舰长,556,泉皇,32
27,413457324,雨宮Hotaru,舰长,359,泉皇,31
28,660286260,欣曦SinCe,舰长,332,泉皇,30
29,4701207,昏睡若叶筷,舰长,298,泉皇,30
30,290141205,大凤suki,舰长,312,泉皇,30
31,16120966,洛伊德LloydTT,舰长,318,泉皇,30
32,3546850317568605,哎呦我天_ber,舰长,81,泉皇,30
33,595489,polikc,舰长,204,泉皇,29
34,224518493,揽月映星河,舰长,255,泉皇,29
35,43657743,好想再睡多一会,舰长,141,泉皇,29
36,499046659,睡得头都掉了,舰长,168,泉皇,29
37,10094351,愿慈父祝福你,舰长,179,泉皇,29
38,11451824,东躲西藏的暮暮,舰长,212,泉皇,28
39,36309448,最近有点无聊,舰长,78,泉皇,28
40,50110410,熊桑阿,舰长,160,泉皇,28
41,43211028,千千千千心,舰长,188,泉皇,28
42,39481625,wk哇咔咔wkk,舰长,173,泉皇,28
43,302649087,非洲友好人民,舰长,130,泉皇,28
