rank,uid,username,type,accompany,medal_name,medal_level
1,230449265,ECHO-回声_,提督,1236,泉塘,47
2,1298744,めいじゃ_,提督,1053,泉塘,47
3,30571987,穆宝321321,提督,618,泉塘,40
4,15315886,白尘-咒凋,提督,322,泉塘,34
5,32826022,柒玖さん,舰长,483,泉塘,42
6,27660357,酸柚流星Ali,舰长,1245,泉塘,42
7,85879758,新条泠,舰长,286,泉塘,36
8,33504517,虾籽阳春面,舰长,397,泉塘,34
9,187213,我的现任同居小男友,舰长,1007,泉塘,34
10,8432843,大交叉-official,舰长,479,泉塘,34
11,26117826,F常胜,舰长,767,泉塘,34
12,21930032,Mochizki,舰长,1188,泉塘,33
13,1590686072,o0O彼岸O0o,舰长,1035,泉塘,33
14,241407928,葉月-Hatsuki,舰长,937,泉塘,33
15,569464277,技术力低下并且待机,舰长,782,泉塘,33
16,493738704,给儍子上舰,舰长,490,泉塘,33
17,513458866,Echo回声___,舰长,538,泉塘,32
18,38002734,我是个憨憨呢,舰长,632,泉塘,32
19,32139540,吟诗小白,舰长,256,泉塘,31
20,23053482,祖皇临古今,舰长,530,泉塘,31
21,20755725,夏卓风,舰长,271,泉塘,31
22,262232974,铍栋波炼坡,舰长,363,泉塘,31
23,2129094116,南鹿依山,舰长,279,泉塘,31
24,3546645272725664,伊娜1na,舰长,642,泉塘,31
25,3494360240884421,寒山芳宁达,舰长,534,泉塘,31
26,3993827,托兰格海德_Official,舰长,299,泉塘,30
27,109147473,odorikoz,舰长,418,泉塘,30
28,337891,love小唧love,舰长,339,泉塘,30
29,182322636,紫色的夏,舰长,368,泉塘,30
30,476067392,祈小蓝,舰长,218,泉塘,30
31,441991888,St_range,舰长,347,泉塘,30
32,3546711928604807,请您吃拼好饭,舰长,224,泉塘,30
33,672572632,惜颜墨舞,舰长,290,泉塘,30
34,1315517967,YoM0Y,舰长,369,泉塘,30
35,389324886,苦尽甘来的方糖,舰长,159,泉塘,29
36,1420010897,我永远喜欢博伊西,舰长,122,泉塘,29
37,1480678340,游荡梦呓,舰长,58,泉塘,28
38,649976501,温温爱哭鬼,舰长,148,泉塘,28
39,413457324,雨宮Hotaru,舰长,172,泉塘,27
40,499174623,人机mirror,舰长,124,泉塘,27
41,296301043,穹尽亿世,舰长,132,泉塘,27
42,630776989,迷人小妖艳,舰长,137,泉塘,27
43,290141205,大凤suki,舰长,125,泉塘,27
44,660286260,欣曦SinCe,舰长,145,泉塘,27
45,1041611906,DCOT的修勾,舰长,171,泉塘,27
46,40258316,Badelyn,舰长,124,泉塘,27
47,80313739,泉间星ing,舰长,87,泉塘,27
48,524960801,sil_沐长,舰长,145,泉塘,27
49,398725864,乘风归去的猪,舰长,122,泉塘,27
50,36823906,Cloud_跟风云玩家,舰长,147,泉塘,27
51,4701207,昏睡若叶筷,舰长,122,泉塘,26
52,3546839395601231,FAMSNAKE,舰长,124,泉塘,26
53,23757173,闷骚的节操菌,舰长,69,泉塘,26
54,6413726,千年巫妖狐,舰长,65,泉塘,26
55,1454109228,Sirius_ash,舰长,68,泉塘,25
56,291015763,喜哭emm,舰长,85,泉塘,25
57,23863877,极夜冰火,舰长,65,泉塘,25
58,3277550,切老师的猫,舰长,113,泉塘,25
59,224518493,揽月映星河,舰长,68,泉塘,25
60,178501165,雪碧柠檬茶Reluna,舰长,66,泉塘,24
61,28968186,挂机如风,舰长,33,泉塘,24
62,2035428444,凪間家の子,舰长,20,泉塘,24
63,290696925,火力大喵出门就倒,舰长,26,泉塘,23
64,3461582168262671,饿饿我要吃饭,舰长,9,泉塘,22
65,399443001,kuosidney,舰长,28,泉塘,22
66,434557502,咫尺天涯涧,舰长,15,泉塘,22
67,100594987,鹤曜耀,舰长,27,泉塘,22
68,2135064639,肆仟凌逸,舰长,21,泉塘,22
69,1109324295,爱吃芭菲の乐奈,舰长,33,泉塘,22
70,544593726,煮了袋速食面,舰长,26,泉塘,21
71,19212361,情伤灬少帅,舰长,29,泉塘,21
72,264013471,冷冷吃不饱,舰长,33,泉塘,21
73,483337089,linoの芬乃,舰长,15,泉塘,21
74,1800654,戏调岚色,舰长,8,泉塘,21
75,4728193,阿部高和え,舰长,9,泉塘,21
76,11451824,东躲西藏的暮暮,舰长,25,泉塘,21
77,354860466,MOSLTY,舰长,26,泉塘,21
78,4332369,片红绶叶,舰长,11,泉塘,21
79,290424714,外向的我晚上不睡觉,舰长,8,泉塘,21
80,475190649,纳杰日金,舰长,1,泉塘,21
81,3493297951606945,露姆ルム,舰长,28,泉塘,21
82,690913505,摸了本摸,舰长,9,泉塘,21
83,127015,篠霧辰実,舰长,2,泉塘,21
84,25642077,大尾巴の狐璃,舰长,37,泉塘,21
85,1801044715,妖梦想休假,舰长,1,泉塘,21
