rank,uid,username,type,accompany,medal_name,medal_level
1,1298744,めいじゃ_,提督,832,泉塘,31
2,230449265,ECHO-回声-,提督,1015,泉塘,31
3,32826022,柒玖さん,提督,270,泉塘,29
4,30571987,穆宝321321,提督,400,泉塘,28
5,61048436,鑢七叶,提督,123,泉塘,27
6,85879758,倾珏子泠雫,提督,65,泉塘,27
7,1865633553,俺果冻大亨,舰长,361,泉塘,31
8,27660357,流星Ali_画画学习中,舰长,1024,泉塘,29
9,39863332,请激推吃块饼干饼,舰长,406,泉塘,28
10,13281308,Andersener,舰长,265,泉塘,27
11,33504517,虾籽阳春面_泉宝信徒,舰长,364,泉塘,27
12,4470537,反正什么都没有_语,舰长,924,泉塘,26
13,187213,我的现任同居小男友,舰长,786,泉塘,26
14,32468802,幸运の修猫咪,舰长,606,泉塘,26
15,39276653,sphingo,舰长,768,泉塘,26
16,21930032,Mochizki,舰长,967,泉塘,26
17,26117826,F常胜,舰长,546,泉塘,26
18,85396059,河豚黑听中___,舰长,316,泉塘,26
19,1590686072,o0O彼岸O0o,舰长,814,泉塘,26
20,5379791,袖白雪qwq,舰长,96,泉塘,26
21,241407928,葉月-Hatsuki,舰长,716,泉塘,26
22,493738704,给傻子上舰,舰长,269,泉塘,26
23,2129094116,南鹿依山,舰长,242,泉塘,26
24,1688280199,星间泉izumi,舰长,509,泉塘,25
25,385860703,五更雪落Yuki,舰长,350,泉塘,25
26,3546645272725664,伊娜1na,舰长,421,泉塘,25
27,38002734,我是个憨憨呢,舰长,411,泉塘,25
28,252697075,修罗店主,舰长,240,泉塘,25
29,39012888,Osax冫,舰长,162,泉塘,25
30,23053482,祖皇临古今,舰长,309,泉塘,25
31,337891,love小唧love,舰长,276,泉塘,25
32,295541604,樱井小汐,舰长,309,泉塘,25
33,182322636,紫色的夏,舰长,279,泉塘,25
34,1033953289,鸿儒之赋,舰长,274,泉塘,25
35,262232974,铍栋波炼坡,舰长,148,泉塘,25
36,56769934,櫻島燈子_Official,舰长,151,泉塘,24
37,1552867361,HtElysia,舰长,106,泉塘,24
38,1496522837,泉塘的丛雨,舰长,96,泉塘,24
39,6937621,乌托邦的星期九,舰长,171,泉塘,24
40,527242512,捧瓜猛吃,舰长,100,泉塘,24
41,20755725,夏卓风,舰长,117,泉塘,24
42,15195322,剑人君,舰长,130,泉塘,24
43,16120966,洛伊德LloydTT,舰长,125,泉塘,24
44,577715370,1topNIKO,舰长,144,泉塘,24
45,399319144,zyiixx,舰长,126,泉塘,24
46,15315886,白尘-咒凋,舰长,101,泉塘,24
47,2021813,憨咸玉,舰长,147,泉塘,24
48,441991888,St_range,舰长,134,泉塘,24
49,32139540,吟诗小白,舰长,81,泉塘,23
50,3993827,托兰格海德_Official,舰长,96,泉塘,23
51,37111016,龙之啸风,舰长,126,泉塘,23
52,1315517967,YoM0Y,舰长,148,泉塘,23
53,1212405814,菜苟_channel,舰长,119,泉塘,23
54,71555219,我心水东流,舰长,124,泉塘,23
55,8971898,无瑕之人_爱莉希雅,舰长,96,泉塘,23
56,413457324,雨宮Hotaru,舰长,119,泉塘,23
57,2548153,醒眼来龍,舰长,109,泉塘,23
58,17405225,浅雨隐,舰长,87,泉塘,23
59,14357649,未月華丶,舰长,66,泉塘,23
60,262877,美汐瑛莉,舰长,65,泉塘,23
61,4701207,筷子呼呼大睡,舰长,66,泉塘,22
62,3546858186082583,祈云洛,舰长,82,泉塘,22
63,478153,demkro,舰长,80,泉塘,22
64,672572632,惜颜墨舞,舰长,69,泉塘,22
65,2189079,呼呼被子,舰长,51,泉塘,22
66,3546670771997398,语风光,舰长,52,泉塘,22
67,1454109228,Sirius_ash,舰长,36,泉塘,22
68,2598837,Lance君没有平底锅,舰长,56,泉塘,22
69,291015763,喜哭emm,舰长,25,泉塘,22
70,3546692884367989,无趣即无聊,舰长,24,泉塘,21
71,13055006,狸狸里里李,舰长,29,泉塘,21
72,2118946601,弈秋多喝烫水,舰长,14,泉塘,21
73,8549364,越下无铭,舰长,21,泉塘,21
74,99909170,诡谋lacker,舰长,22,泉塘,21
75,335833939,雪落吟风华,舰长,22,泉塘,21
76,35638826,当个咸鱼多快乐,舰长,22,泉塘,21
77,108445208,碧血琉璃,舰长,22,泉塘,21
78,3546797020547613,狗笨的智机子,舰长,6,泉塘,21
79,2037519885,Ooonestep,舰长,4,泉塘,21
80,1926076220,NickelXZ,舰长,2,泉塘,21
81,192342317,苏萧灬墨,舰长,6,泉塘,21
82,15677704,霜月明akira,舰长,6,泉塘,21
83,6939406,纸流花,舰长,5,泉塘,21
84,688643553,无语988,舰长,21,泉塘,21
85,490152364,你说多可气,舰长,20,泉塘,21
86,3546711928604807,请您吃拼好饭,舰长,3,泉塘,21
87,12252470,天城黎诺,舰长,5,泉塘,21
