rank,uid,username,type,accompany,medal_name,medal_level
1,230449265,自动化苞米ATM-E形,提督,1408,泉皇,49
2,1298744,めいじゃ_,提督,1225,泉皇,47
3,1701888744,浅墨琉璃w,提督,113,泉皇,33
4,26537263,账号已注销,舰长,135,泉皇,47
5,32826022,柒玖さん,舰长,655,泉皇,43
6,30571987,穆宝321321,舰长,774,泉皇,41
7,13281308,Andersener,舰长,517,泉皇,37
8,15315886,白尘-咒凋,舰长,494,泉皇,35
9,524308871,泉门单推KING,舰长,165,泉皇,35
10,187213,我的现任同居小男友,舰长,1179,泉皇,35
11,26117826,F常胜,舰长,939,泉皇,34
12,50297468,jklasd12,舰长,167,泉皇,34
13,21930032,Mochizki,舰长,1360,泉皇,34
14,1590686072,o0O彼岸O0o,舰长,1207,泉皇,34
15,20755725,夏卓风,舰长,443,泉皇,34
16,8432843,大交叉-official,舰长,651,泉皇,34
17,493738704,贰时live,舰长,662,泉皇,34
18,241407928,葉月-Hatsuki0421,舰长,1109,泉皇,34
19,3546711928604807,请您吃拼好饭,舰长,396,泉皇,33
20,38002734,我是个憨憨呢,舰长,804,泉皇,33
21,37292690,龙狐狐风夨,舰长,200,泉皇,33
22,23053482,祖皇临古今,舰长,702,泉皇,33
23,3546645272725664,伊娜1na,舰长,814,泉皇,32
24,296301043,穹尽亿世,舰长,304,泉皇,32
25,1315517967,YoM0Y,舰长,541,泉皇,31
26,413457324,雨宮Hotaru,舰长,344,泉皇,31
27,3493116004796675,寒木木喵,舰长,90,泉皇,31
28,660286260,欣曦SinCe,舰长,317,泉皇,30
29,4701207,昏睡若叶筷,舰长,283,泉皇,30
30,16120966,洛伊德LloydTT,舰长,303,泉皇,30
31,166697233,天使念经,舰长,140,泉皇,30
32,3546850317568605,哎呦我天_ber,舰长,66,泉皇,30
33,290141205,大凤suki,舰长,297,泉皇,30
34,595489,polikc,舰长,189,泉皇,29
35,43657743,好想再睡多一会,舰长,126,泉皇,29
36,499046659,睡得头都掉了,舰长,153,泉皇,29
37,10094351,愿慈父祝福你,舰长,164,泉皇,29
38,224518493,揽月映星河,舰长,240,泉皇,29
39,288685142,零夕sweet,舰长,147,泉皇,29
40,36309448,最近有点无聊,舰长,63,泉皇,28
41,39481625,wk哇咔咔wkk,舰长,158,泉皇,28
42,182614014,雪落椛间,舰长,159,泉皇,28
43,1322628,火花-喵,舰长,133,泉皇,28
44,12124589,雷伊LT,舰长,165,泉皇,28
45,23175320,Kurosang,舰长,82,泉皇,28
46,11451824,东躲西藏的暮暮,舰长,197,泉皇,28
47,43211028,千千千千心,舰长,173,泉皇,28
48,302649087,非洲友好人民,舰长,115,泉皇,28
49,21141395,弑_寂,舰长,112,泉皇,27
50,31473700,扛-_-住,舰长,149,泉皇,27
51,593580552,robin-魏,舰长,142,泉皇,27
52,20779899,一桐一人一,舰长,142,泉皇,27
53,796427,Ch1kka,舰长,181,泉皇,27
54,3546628818471872,贪食魔虫,舰长,115,泉皇,27
55,15787975,昆西昆OvI,舰长,115,泉皇,27
56,47262514,青灯沽玖,舰长,115,泉皇,27
57,21212037,暮碎丷,舰长,75,泉皇,26
58,8725115,闪电ROGIE,舰长,82,泉皇,26
59,244324409,Joke依无言,舰长,52,泉皇,26
60,40019362,静语客,舰长,106,泉皇,26
61,27693476,流舟道人,舰长,34,泉皇,25
62,693886718,野比十一,舰长,17,泉皇,24
63,3493115700709615,猫羽雫502,舰长,37,泉皇,24
64,12467608,伯邑烤肉,舰长,6,泉皇,24
65,149965741,最佳创新中土世界,舰长,50,泉皇,24
66,406685085,弑墨狂欢,舰长,52,泉皇,24
67,2419853,梦竹official,舰长,52,泉皇,24
68,37895504,在下版本一号,舰长,52,泉皇,23
69,479251011,小克斗找妈妈,舰长,53,泉皇,23
70,481179441,缘起一生彼岸花,舰长,33,泉皇,23
71,433990488,添柴雨汐,舰长,32,泉皇,23
72,9176342,流光晚榭岂无衣,舰长,17,泉皇,23
73,662885623,半生涤尘,舰长,22,泉皇,22
74,32257904,全推DD,舰长,16,泉皇,22
75,29220173,艾芙妮尔丶,舰长,3,泉皇,22
76,45543695,刺猬机,舰长,5,泉皇,22
77,434569079,不守信的未知数,舰长,17,泉皇,22
78,142106854,Ech0inrain,舰长,22,泉皇,22
79,3494374920948088,小塗忘記吃藥,舰长,22,泉皇,22
80,1992783755,李田锁浩二,舰长,22,泉皇,22
81,526513701,七只猫猫bs,舰长,4,泉皇,22
82,132159,寒冰零,舰长,22,泉皇,21
83,493937647,白子翎羽,舰长,22,泉皇,21
84,22693427,冰雪千年,舰长,27,泉皇,21
85,11467906,浪漫偏航_,舰长,22,泉皇,21
86,268642,迷途终点站,舰长,1,泉皇,21
87,5340772,星火燎原中猫,舰长,22,泉皇,21
88,3546881988757882,玻璃碴子炒鸡蛋,舰长,16,泉皇,21
89,287026945,雪糕不要化,舰长,22,泉皇,21
90,23382627,瓦大喜屲卡密哒,舰长,31,泉皇,21
91,39015116,西九丶厌风,舰长,9,泉皇,21
92,395210713,冰泠无沏,舰长,9,泉皇,21
93,1880079,上海豚侠,舰长,22,泉皇,21
94,287137041,百鬼夜行-起id一直重复,舰长,9,泉皇,21
95,66834181,听风与我说与你,舰长,7,泉皇,21
96,523827466,是玥涵不是月寒,舰长,19,泉皇,21
97,349557317,黎艾i,舰长,9,泉皇,21
98,2704677,sum股份,舰长,2,泉皇,21
99,438356165,苍陇-Chronus,舰长,22,泉皇,21
100,4368371,倒放镜子,舰长,22,泉皇,21
101,4069893,梦羽Official,舰长,16,泉皇,21
102,228712694,煌煌火尞火然,舰长,31,泉皇,21
103,441107,冰丝s,舰长,2,泉皇,21
104,1473068463,阿水Yran,舰长,16,泉皇,21
105,471231863,神器与灰,舰长,23,泉皇,21
106,109093543,梦华Oneiro_夕Only,舰长,14,泉皇,21
107,50988225,-_-小埋,舰长,30,泉皇,21
108,28534260,小伞哒哒,舰长,9,泉皇,21
109,312717193,凌凌还是好困,舰长,7,泉皇,21
110,620155362,贝拉拉不拉拉布拉多,舰长,1,泉皇,21
111,398132987,戊戌雨和,舰长,9,泉皇,21
112,267401860,Mobye陌白,舰长,17,泉皇,21
113,13672512,㦨䖋灪,舰长,9,泉皇,21
114,9103208,白耗子保护-迫害-协会,舰长,22,泉皇,21
115,71153454,阿福663,舰长,9,泉皇,21
116,471746,玛丽斯图尔特,舰长,22,泉皇,21
117,3546750381984689,水御龙,舰长,7,泉皇,21
118,85460797,大雷小老师,舰长,9,泉皇,21
119,50263289,阿蕉いちご,舰长,1,泉皇,21
120,453329,bili_2683821644,舰长,16,泉皇,21
121,408235904,纯纯友猫饼,舰长,9,泉皇,21
122,40227209,呆萌小长门,舰长,7,泉皇,21
123,34794372,不想画线条啦orz,舰长,22,泉皇,21
124,25555050,单抽出奇迹的咸鱼,舰长,22,泉皇,21
125,22881692,空lll白,舰长,22,泉皇,21
