rank,uid,username,type,accompany,medal_name,medal_level
1,230449265,自动化苞米ATM-E形,提督,1402,泉皇,49
2,1298744,めいじゃ_,提督,1219,泉皇,47
3,1701888744,浅墨琉璃w,提督,107,泉皇,33
4,26537263,账号已注销,舰长,129,泉皇,47
5,32826022,柒玖さん,舰长,649,泉皇,43
6,30571987,穆宝321321,舰长,768,泉皇,41
7,13281308,Andersener,舰长,511,泉皇,37
8,15315886,白尘-咒凋,舰长,488,泉皇,35
9,524308871,泉门单推KING,舰长,159,泉皇,35
10,187213,我的现任同居小男友,舰长,1173,泉皇,35
11,26117826,F常胜,舰长,933,泉皇,34
12,50297468,jklasd12,舰长,161,泉皇,34
13,21930032,Mochizki,舰长,1354,泉皇,34
14,1590686072,o0O彼岸O0o,舰长,1201,泉皇,34
15,20755725,夏卓风,舰长,437,泉皇,34
16,8432843,大交叉-official,舰长,645,泉皇,34
17,241407928,葉月-Hatsuki0421,舰长,1103,泉皇,34
18,493738704,贰时live,舰长,656,泉皇,34
19,32139540,吟诗小白,舰长,387,泉皇,33
20,6895883,千里王,舰长,270,泉皇,33
21,38002734,我是个憨憨呢,舰长,798,泉皇,33
22,37292690,龙狐狐风夨,舰长,194,泉皇,33
23,23053482,祖皇临古今,舰长,696,泉皇,33
24,3546711928604807,请您吃拼好饭,舰长,390,泉皇,33
25,295541604,樱井小汐,舰长,629,泉皇,33
26,2035428444,泉宝家の子,舰长,181,泉皇,32
27,3546645272725664,伊娜1na,舰长,808,泉皇,32
28,296301043,穹尽亿世,舰长,298,泉皇,32
29,1315517967,YoM0Y,舰长,535,泉皇,31
30,413457324,雨宮Hotaru,舰长,338,泉皇,31
31,3493116004796675,寒木木喵,舰长,84,泉皇,31
32,660286260,欣曦SinCe,舰长,311,泉皇,30
33,4701207,昏睡若叶筷,舰长,277,泉皇,30
34,3546579432639267,究极抱兮瑶兽,舰长,239,泉皇,30
35,166697233,天使念经,舰长,134,泉皇,30
