rank,uid,username,type,accompany,medal_name,medal_level
1,26537263,乌塔suki,总督,24,泉塘,45
2,230449265,ECHO-回声_,提督,1297,泉塘,48
3,1298744,めいじゃ_,提督,1114,泉塘,47
4,50297468,jklasd12,提督,57,泉塘,34
5,524308871,泉门单推KING,提督,54,泉塘,31
6,700455071,瀚宇茫茫,提督,34,泉塘,30
7,32826022,柒玖さん,舰长,544,泉塘,43
8,27660357,酸柚流星Ali,舰长,1306,泉塘,42
9,30571987,穆宝321321,舰长,679,泉塘,40
10,13281308,Andersener,舰长,406,泉塘,36
11,85879758,泠泠雫大人,舰长,347,泉塘,36
12,85396059,河豚爱喝冰美式,舰长,564,泉塘,35
13,15315886,白尘-咒凋,舰长,383,泉塘,35
14,187213,我的现任同居小男友,舰长,1068,泉塘,34
15,26117826,F常胜,舰长,828,泉塘,34
16,8432843,大交叉-official,舰长,540,泉塘,34
17,21930032,Mochizki,舰长,1249,泉塘,33
18,1590686072,o0O彼岸O0o,舰长,1096,泉塘,33
19,241407928,葉月-Hatsuki,舰长,998,泉塘,33
20,513458866,Echo回声___,舰长,593,泉塘,33
21,493738704,我妈眠眠_堵桥版,舰长,551,泉塘,33
22,20755725,夏卓风,舰长,332,泉塘,33
23,32139540,吟诗小白,舰长,313,泉塘,32
24,5379791,袖白雪qwq,舰长,214,泉塘,32
25,3546643745999458,朽川_木,舰长,246,泉塘,32
26,38002734,我是个憨憨呢,舰长,693,泉塘,32
27,23053482,祖皇临古今,舰长,591,泉塘,32
28,295541604,樱井小汐,舰长,568,泉塘,32
29,37292690,龙狐狐风夨,舰长,89,泉塘,31
30,2035428444,泉宝家の子,舰长,80,泉塘,31
31,385860703,五更雪落Yuki,舰长,433,泉塘,31
32,3546645272725664,伊娜1na,舰长,703,泉塘,31
33,3546711928604807,请您吃拼好饭,舰长,285,泉塘,31
34,476067392,祈小蓝,舰长,279,泉塘,31
35,389324886,苦尽甘来的方糖,舰长,220,泉塘,30
36,441991888,St_range,舰长,408,泉塘,30
37,1315517967,YoM0Y,舰长,430,泉塘,30
38,672572632,惜颜墨舞,舰长,351,泉塘,30
39,296301043,穹尽亿世,舰长,193,泉塘,30
40,80313739,泉间星ing,舰长,147,泉塘,29
41,649976501,温温爱哭鬼,舰长,209,泉塘,29
42,8167154,炉石酒馆丶米乐,舰长,251,泉塘,29
43,413457324,雨宮Hotaru,舰长,233,泉塘,29
44,499174623,人机mirror,舰长,185,泉塘,29
45,16120966,洛伊德LloydTT,舰长,215,泉塘,29
46,1480678340,游荡梦呓,舰长,119,泉塘,29
47,660286260,欣曦SinCe,舰长,206,泉塘,29
48,290141205,大凤suki,舰长,186,泉塘,28
49,524960801,sil_沐长,舰长,206,泉塘,28
50,6937621,乌托邦的星期九,舰长,244,泉塘,28
51,40258316,Badelyn,舰长,185,泉塘,28
52,398725864,乘风归去的猪,舰长,183,泉塘,28
53,36823906,Cloud_跟风云玩家,舰长,208,泉塘,28
54,6413726,千年巫妖狐,舰长,126,泉塘,28
55,2021813,憨咸玉,舰长,211,泉塘,28
56,1494437256,荼蘼kiti,舰长,210,泉塘,28
57,4701207,昏睡若叶筷,舰长,183,泉塘,28
58,3546850317568605,哎呦我天_ber,舰长,20,泉塘,28
59,23217037,八翼-玲珑,舰长,70,泉塘,27
60,23741434,随缘cesium,舰长,64,泉塘,27
61,14929029,北有孤煙落星辰,舰长,165,泉塘,27
62,408250633,快笑大魔王,舰长,56,泉塘,27
63,3546579432639267,究极抱兮瑶兽,舰长,154,泉塘,27
64,74092439,小小年糕兽_嗷呜,舰长,106,泉塘,27
65,356790143,阿乐u,舰长,78,泉塘,27
66,21141395,弑_寂,舰长,80,泉塘,27
67,47024368,小萌萌萌新,舰长,167,泉塘,27
68,36410543,蜜汁春卷,舰长,149,泉塘,27
69,310365520,一般路过幽魂,舰长,112,泉塘,26
70,215347278,发椿同好会会长,舰长,59,泉塘,26
71,202181646,三夜三秋,舰长,94,泉塘,26
72,451171905,像风失速,舰长,121,泉塘,26
73,224518493,揽月映星河,舰长,129,泉塘,26
74,434557502,咫尺天涯涧,舰长,76,泉塘,26
75,272906014,落樱难平我意,舰长,44,泉塘,26
76,169833008,Black_ink-,舰长,124,泉塘,26
77,399804096,地龙今天跳龙之舞了吗,舰长,103,泉塘,25
78,595489,polikc,舰长,78,泉塘,25
79,4728193,阿部高和え,舰长,70,泉塘,25
80,290696925,火力大喵出门就倒,舰长,87,泉塘,25
81,399443001,kuosidney,舰长,72,泉塘,25
82,690194318,瑞士卷增殖怪,舰长,62,泉塘,25
83,182614014,雪落椛间,舰长,48,泉塘,25
84,2016315,蓝绯そら,舰长,61,泉塘,25
85,95980355,咕-狸,舰长,41,泉塘,25
86,519759439,去码头整点薯条Ciallo,舰长,48,泉塘,25
87,36309448,最近有点无聊,舰长,48,泉塘,25
88,43211028,千千千千心,舰长,62,泉塘,25
89,8725115,闪电ROGIE,舰长,35,泉塘,25
90,3546753582238535,暮色Knight,舰长,162,泉塘,25
91,3546968678730055,ECHOArknight,舰长,88,泉塘,25
92,11451824,东躲西藏的暮暮,舰长,86,泉塘,25
93,499046659,睡得头都掉了,舰长,44,泉塘,25
94,3461570514389446,曰道倩事冈版,舰长,64,泉塘,25
95,10094351,愿慈父祝福你,舰长,53,泉塘,25
96,11482378,24歳_学生です_,舰长,45,泉塘,25
97,218506213,小鹿-Fawn,舰长,28,泉塘,25
98,8164477,海绵丶表表,舰长,57,泉塘,25
99,242675412,里森堡领馆ゝ雨桦,舰长,51,泉塘,25
100,593580552,robin-魏,舰长,31,泉塘,24
101,12124589,雷伊LT,舰长,54,泉塘,24
