rank,uid,username,type,accompany,medal_name,medal_level
1,26537263,乌塔suki,总督,38,泉塘,47
2,230449265,ECHO-回声_,提督,1311,泉塘,48
3,1298744,めいじゃ_,提督,1128,泉塘,47
4,700455071,瀚宇茫茫,提督,48,泉塘,30
5,32826022,柒玖さん,舰长,558,泉塘,43
6,27660357,酸柚流星Ali,舰长,1320,泉塘,42
7,30571987,穆宝321321,舰长,693,泉塘,40
8,13281308,Andersener,舰长,420,泉塘,36
9,1844901,INH桑,舰长,481,泉塘,36
10,85879758,泠泠雫大人,舰长,361,泉塘,36
11,15315886,白尘-咒凋,舰长,397,泉塘,35
12,187213,我的现任同居小男友,舰长,1082,泉塘,34
13,26117826,F常胜,舰长,842,泉塘,34
14,21930032,Mochizki,舰长,1263,泉塘,34
15,50297468,jklasd12,舰长,71,泉塘,34
16,8432843,大交叉-official,舰长,554,泉塘,34
17,513458866,Echo回声___,舰长,607,泉塘,33
18,1590686072,o0O彼岸O0o,舰长,1110,泉塘,33
19,241407928,葉月-Hatsuki,舰长,1012,泉塘,33
20,493738704,石耳live,舰长,565,泉塘,33
21,20755725,夏卓风,舰长,346,泉塘,33
22,32139540,吟诗小白,舰长,327,泉塘,33
23,5379791,袖白雪qwq,舰长,228,泉塘,32
24,3546643745999458,朽川_木,舰长,260,泉塘,32
25,23053482,祖皇临古今,舰长,605,泉塘,32
26,38002734,我是个憨憨呢,舰长,707,泉塘,32
27,2035428444,泉宝家の子,舰长,92,泉塘,32
28,37292690,龙狐狐风夨,舰长,103,泉塘,32
29,23863877,极夜冰火,舰长,136,泉塘,31
30,524308871,泉门单推KING,舰长,68,泉塘,31
31,385860703,五更雪落Yuki,舰长,447,泉塘,31
32,3546645272725664,伊娜1na,舰长,717,泉塘,31
33,1688280199,星间泉izumi,舰长,522,泉塘,31
34,441991888,St_range,舰长,422,泉塘,31
35,3546711928604807,请您吃拼好饭,舰长,299,泉塘,31
36,672572632,惜颜墨舞,舰长,365,泉塘,31
37,476067392,祈小蓝,舰长,293,泉塘,31
38,389324886,苦尽甘来的方糖,舰长,234,泉塘,30
39,1315517967,YoM0Y,舰长,444,泉塘,30
40,649976501,温温爱哭鬼,舰长,223,泉塘,30
41,413457324,雨宮Hotaru,舰长,247,泉塘,30
42,296301043,穹尽亿世,舰长,207,泉塘,30
43,166697233,天使念经,舰长,104,泉塘,30
44,8167154,炉石酒馆丶米乐,舰长,265,泉塘,29
45,660286260,欣曦SinCe,舰长,220,泉塘,29
46,499174623,人机mirror,舰长,199,泉塘,29
47,16120966,洛伊德LloydTT,舰长,229,泉塘,29
48,1480678340,游荡梦呓,舰长,133,泉塘,29
49,399130198,三岚三,舰长,131,泉塘,29
50,290141205,大凤suki,舰长,200,泉塘,28
