rank,uid,username,type,accompany,medal_name,medal_level
1,230449265,ECHO-回声_,提督,1169,泉塘,47
2,1298744,めいじゃ_,提督,986,泉塘,47
3,32826022,柒玖さん,提督,424,泉塘,42
4,27660357,酸柚流星Ali,舰长,1178,泉塘,42
5,39863332,枫糖奶油饼,舰长,560,泉塘,39
6,30571987,穆宝321321,舰长,551,泉塘,39
7,85879758,新条泠,舰长,219,泉塘,35
8,85396059,河豚黑听中___,舰长,469,泉塘,35
9,187213,我的现任同居小男友,舰长,940,泉塘,33
10,26117826,F常胜,舰长,700,泉塘,33
11,21930032,Mochizki,舰长,1121,泉塘,33
12,1590686072,o0O彼岸O0o,舰长,968,泉塘,32
13,241407928,葉月-Hatsuki,舰长,870,泉塘,32
14,493738704,给儍子上舰,舰长,423,泉塘,32
15,569464277,技术力低下并且待机,舰长,715,泉塘,32
16,513458866,Echo回声___,舰长,497,泉塘,32
17,38002734,我是个憨憨呢,舰长,565,泉塘,31
18,295541604,樱井小汐,舰长,457,泉塘,31
19,23053482,祖皇临古今,舰长,463,泉塘,31
20,3546645272725664,伊娜1na,舰长,575,泉塘,30
21,15315886,白尘-咒凋,舰长,255,泉塘,30
22,32139540,吟诗小白,舰长,192,泉塘,30
23,1033953289,鸿儒之赋,舰长,428,泉塘,30
24,20755725,夏卓风,舰长,204,泉塘,29
25,1315517967,YoM0Y,舰长,302,泉塘,29
26,441991888,St_range,舰长,285,泉塘,29
27,672572632,惜颜墨舞,舰长,223,泉塘,29
28,3546711928604807,请您吃拼好饭,舰长,157,泉塘,29
29,577715370,1topNIKO,舰长,298,泉塘,29
30,476067392,祈小蓝,舰长,151,泉塘,28
31,6937621,乌托邦的星期九,舰长,237,泉塘,28
32,6895883,千里王,舰长,140,泉塘,27
33,1420010897,我永远喜欢博伊西,舰长,65,泉塘,27
34,389324886,苦尽甘来的方糖,舰长,92,泉塘,27
35,34481755,球长_,舰长,100,泉塘,27
36,20779899,一桐一人一,舰长,117,泉塘,26
37,15115048,原罪学者GC,舰长,93,泉塘,26
38,649976501,温温爱哭鬼,舰长,81,泉塘,26
39,1494437256,Sana酱我老婆,舰长,136,泉塘,26
40,296301043,穹尽亿世,舰长,93,泉塘,26
41,28748060,只想躺平的咸鱼鱼鱼鱼,舰长,57,泉塘,26
42,473064370,忘忧草不会庸人自扰,舰长,57,泉塘,25
43,50110410,驴肉味火烧,舰长,72,泉塘,25
44,630776989,迷人小妖艳,舰长,70,泉塘,25
45,3493112743725883,lbag,舰长,76,泉塘,25
46,399961440,浅梦ivv,舰长,72,泉塘,25
47,660286260,欣曦SinCe,舰长,78,泉塘,25
48,169833008,Black_ink-,舰长,117,泉塘,25
49,3546579432639267,究极抱兮瑶兽,舰长,81,泉塘,25
50,398725864,乘风归去的猪,舰长,70,泉塘,25
51,35753018,吃龙的虫,舰长,61,泉塘,25
52,524960801,sil_沐长,舰长,78,泉塘,25
53,3493110204074132,_费阳阳_,舰长,36,泉塘,25
54,36823906,Cloud_跟风云玩家,舰长,80,泉塘,25
55,35429741,黄油飞飞飞飞,舰长,57,泉塘,25
56,290141205,大凤suki,舰长,58,泉塘,25
57,384824999,时候kitzuki,舰长,80,泉塘,25
58,499174623,人机mirror,舰长,57,泉塘,24
59,22952897,老咸苟,舰长,57,泉塘,24
60,671268400,是老甜甜,舰长,57,泉塘,24
61,34362883,三年E班锋,舰长,50,泉塘,24
62,5660338,采煤概论,舰长,57,泉塘,24
63,23368664,雨点不清楚你已抛低我,舰长,51,泉塘,24
64,40258316,Badelyn,舰长,57,泉塘,24
65,507777470,-孤北笙-,舰长,49,泉塘,23
66,3461570514389446,曰道倩事冈版,舰长,43,泉塘,23
67,3277550,切老师的猫,舰长,46,泉塘,23
68,3546839395601231,FAMSNAKE,舰长,57,泉塘,23
69,43190526,老太爷阿橘,舰长,57,泉塘,23
70,6413726,千年巫妖狐,舰长,1,泉塘,22
71,89305238,天渊墨痕,舰长,13,泉塘,21
72,109404528,汽柠橘子,舰长,12,泉塘,21
73,3546668817451349,夜桜透-代号zero3,舰长,27,泉塘,21
74,24453976,被称为老年人的kaler,舰长,21,泉塘,21
75,7835489,星月盲盒,舰长,22,泉塘,21
76,224518493,揽月映星河,舰长,1,泉塘,21
