rank,uid,username,type,accompany,medal_name,medal_level
1,1298744,めいじゃ_泉泉专属,提督,576,泉塘,31
2,230449265,ECHO-回声-,提督,759,泉塘,30
3,27660357,izumiの流星Ali,提督,768,泉塘,29
4,39863332,请激推吃块饼干饼,提督,150,泉塘,27
5,30571987,穆宝321321,提督,144,泉塘,27
6,3546643745999458,是小号-,提督,30,泉塘,26
7,513458866,Echo回声___,提督,331,泉塘,26
8,61048436,鑢七叶,提督,14,泉塘,25
9,21642483,雪夜絮语,提督,31,泉塘,25
10,1865633553,俺果冻大亨,舰长,105,泉塘,30
11,1844901,INH桑,舰长,176,泉塘,27
12,9103707,-柒佑KeyU-,舰长,616,泉塘,26
13,85738411,盼土豆逃离的修狗勾,舰长,636,泉塘,26
14,187213,我的现任同居小男友,舰长,554,泉塘,26
15,100990414,沐竹-星间泉神教,舰长,768,泉塘,26
16,33504517,虾籽阳春面,舰长,142,泉塘,26
17,4470537,反正什么都没有_语,舰长,668,泉塘,26
18,39276653,sphingo,舰长,512,泉塘,26
19,21930032,Mochizki,舰长,711,泉塘,26
20,569464277,技术力低下并且待机,舰长,426,泉塘,26
21,487446531,-喜欢歌势的天海OvO-,舰长,616,泉塘,26
22,2129094116,南鹿依山,舰长,171,泉塘,25
23,241407928,葉月-Hatsuki,舰长,460,泉塘,25
24,34830556,苍蓝の酒豪,舰长,398,泉塘,25
25,1590686072,o0O彼岸O0o,舰长,558,泉塘,25
26,26117826,F常胜,舰长,290,泉塘,25
27,455213092,爱吃芒果的Daydreamer,舰长,310,泉塘,25
28,15571,Einzithy,舰长,331,泉塘,25
29,8432843,大交叉-official,舰长,143,泉塘,25
30,2003512509,恆星製夢观测站,舰长,414,泉塘,25
31,10853233,诗乃酱赛高qaq,舰长,433,泉塘,25
32,3494360240884421,寒山八百仞,舰长,413,泉塘,25
33,24337861,蓝珍珠奶茶,舰长,367,泉塘,25
34,32773100,红炽灯,舰长,175,泉塘,24
35,229119621,B8llon神仙鱼,舰长,133,泉塘,24
36,2042392251,鹭玖鸢_stargaze,舰长,188,泉塘,24
37,32327404,彩虹米饭,舰长,228,泉塘,24
38,1688280199,星间泉channel,舰长,253,泉塘,24
39,38002734,我是个憨憨呢,舰长,158,泉塘,24
40,3546645272725664,尹娜1na,舰长,165,泉塘,24
41,2826543,粽里寻她千百度,舰长,143,泉塘,24
42,385860703,五更雪落,舰长,94,泉塘,24
43,9565962,猫娘才不萌呢,舰长,55,泉塘,23
44,85396059,河豚黑听中___,舰长,60,泉塘,23
45,252697075,修罗店主,舰长,120,泉塘,23
46,337891,love小唧love,舰长,112,泉塘,23
47,3546658994391044,遇到海王送个小花花,舰长,104,泉塘,23
48,44987344,初见Yui,舰长,66,泉塘,23
49,224607521,粥店王老板,舰长,108,泉塘,23
50,16653188,粉红玻璃心M4,舰长,93,泉塘,23
51,184498887,笨蛋璃心,舰长,97,泉塘,23
52,3493265603037241,三省不笙七TAT,舰长,78,泉塘,23
